2522,239828822,100,248566893,100,4845,1093,0,3593,0
14069,256160941,100,239031701,100,3187,1135,0,6653,0
3034,244883617,100,245533454,100,2176,1136,0,4222,0
7961,217697893,100,200725096,100,3111,1018,0,3529,0
86512,252821917,100,277273577,100,6557,1158,0,6829,0
7061,264637804,100,234275604,100,2083,1151,0,7769,0
7885,229940212,100,244040369,100,6478,1166,0,3748,0
4907,242028910,100,249907177,100,3626,1331,0,3030,0
2698,230982197,100,250010829,100,3739,1098,0,5757,0
12568,203964436,100,249326713,100,4766,1038,0,6094,0
103417,253158771,100,246223454,100,4459,1345,0,4284,0
10489,299643938,100,227757478,100,4970,1031,0,4852,0
9250,280133689,100,248329043,100,3657,1208,0,4720,0
2835,232356847,100,259965297,100,5099,1353,0,3625,0
3644,232888805,100,220700311,100,4538,1242,0,5294,0
9493,242741196,100,249860924,100,4249,1049,0,3555,0
16771,225961968,100,201966230,100,4068,979,0,3624,0
5893,240519246,100,226481575,100,3953,1035,0,4548,0
8248,199166338,100,253360476,100,4083,1101,0,3278,0
61292,229088450,100,252220976,100,5146,1010,0,4433,0
9607,217379094,100,234200928,100,5768,953,0,2688,0
7849,241688107,100,258682452,100,4154,1087,0,5813,0
3125,184132555,100,220016235,100,4548,923,0,3815,0
6916,229919946,100,222096737,100,4362,1040,0,4604,0
12794,221398971,100,267955355,100,4760,1216,0,2777,0
4830,229716652,100,264242245,100,3044,1379,0,3737,0
4286,241527674,100,196846055,100,3122,885,0,3313,0
15423,212623624,100,228812867,100,4567,1241,0,3711,0
5618,262831350,100,215560332,100,3458,937,0,4522,0
14239,186244618,100,261240682,100,4411,1185,0,3380,0
5666,207316390,100,246864623,100,4044,1295,0,3882,0
7573,221602711,100,262814879,100,3681,1176,0,7389,0
4078,200908540,100,224154601,100,4895,1167,0,3471,0
5423,188696857,100,246701482,100,3828,1055,0,4439,0
73065,228358396,100,239590545,100,3720,1254,0,6994,0
3614,215843332,100,249223434,100,4380,1280,0,3224,0
8691,232990105,100,238962743,100,3090,1096,0,5198,0
7084,195999997,100,218555273,100,3011,874,0,2915,0
3781,241607415,100,209768467,100,4293,1040,0,5371,0
2760,227469434,100,203695679,100,3516,967,0,3034,0
18565,205846443,100,312229675,100,4508,1326,0,4423,0
15048,206451947,100,224390092,100,3840,978,0,3235,0
5134,203564652,100,254219322,100,4107,1191,0,3179,0
26111,229111914,100,261701298,100,4554,1196,0,4678,0
7201,236540885,100,235008222,100,4194,1100,0,3750,0
4940,208124391,100,273873178,100,4554,1139,0,2585,0
39088,248525846,100,233912271,100,5870,1048,0,6554,0
5824,224101745,100,233245233,100,6025,1066,0,3813,0
5161,256412054,100,252652038,100,3770,1295,0,5256,0
46593,247978374,100,253179451,100,4330,1115,0,5160,0
17740,209024241,100,243413835,100,2755,1062,0,3039,0
12914,244867493,100,259292677,100,3229,1338,0,3952,0
8646,234683807,100,241817153,100,3892,1178,0,3862,0
9137,233203813,100,279393693,100,4273,1332,0,4052,0
3113,245995637,100,221962884,100,2748,1101,0,3574,0
3060,241604284,100,240528491,100,2806,1285,0,3886,0
9759,249705444,100,213727896,100,3424,1153,0,3847,0
6713,215562467,100,252442292,100,4003,984,0,4663,0
10092,234404831,100,243579358,100,3711,1295,0,3153,0
3425,248162076,100,204901712,100,4378,930,0,3639,0
11229,219367845,100,248387659,100,5539,1048,0,3650,0
3198,275171567,100,226923864,100,3384,1087,0,3376,0
8849,253250399,100,209266826,100,3661,1071,0,3229,0
41719,237041948,100,227292863,100,5246,1209,0,4694,0
5884,229720803,100,235771354,100,3665,1045,0,3780,0
4458,241982286,100,225508935,100,4945,1082,0,5229,0
6944,199629947,100,252527379,100,3296,1331,0,2857,0
11404,283405655,100,215482997,100,2879,1094,0,3242,0
3685,239938219,100,277353751,100,3431,1079,0,4074,0
10192,195396945,100,236205483,100,2847,1176,0,3261,0
5874,221209810,100,210974948,100,3578,971,0,4909,0
42859,249229900,100,235879883,100,2075,1145,0,5340,0
5552,237153766,100,226895913,100,3223,1056,0,5184,0
18620,280086754,100,277337599,100,6028,1301,0,4665,0
8250,265446242,100,264694941,100,3644,1328,0,3737,0
8869,255171585,100,221243775,100,3033,1236,0,5083,0
4978,226071850,100,236846942,100,5222,1136,0,3379,0
16702,245390301,100,261443010,100,3924,1182,0,4650,0
14226,263515597,100,222195762,100,2704,1045,0,3775,0
6567,262665107,100,231610665,100,3930,1208,0,4435,0
2671,267334465,100,215659709,100,4021,1022,0,7109,0
4271,247708135,100,290992191,100,3922,1213,0,6994,0
4060,223495976,100,226680975,100,3848,1115,0,7433,0
5416,208488248,100,254279505,100,3281,1191,0,3113,0
36925,239327913,100,233701740,100,4300,1101,0,4869,0
16228,211709987,100,222017263,100,3978,956,0,3121,0
5233,224283091,100,224799960,100,4020,934,0,4485,0
8720,209074216,100,243242991,100,4282,1206,0,4453,0
15515,268593099,100,268669134,100,4492,1233,0,7270,0
7523,280901879,100,231513302,100,4492,1128,0,4266,0
61147,272923239,100,254433329,100,2868,1213,0,3396,0
3525,225381903,100,243086013,100,5336,1090,0,3917,0
2613,236120395,100,232859502,100,4992,1150,0,7436,0
9400,173335987,100,228964942,100,3501,945,0,4584,0
22974,269560760,100,230839594,100,4504,1159,0,4944,0
15264,242895957,100,236715767,100,5660,1039,0,6893,0
2304,206911295,100,199563618,100,3616,1000,0,4235,0
10712,257469921,100,302266651,100,3514,1273,0,3928,0
4010,237011911,100,249351304,100,3308,1101,0,3370,0
7958,243649364,100,211612389,100,2924,1020,0,3308,0
6830,190130697,100,239628929,100,2839,1120,0,2918,0
9074,249892543,100,332198027,100,4810,1537,0,3550,0
39703,225771163,100,271530982,100,3661,1153,0,2874,0
61054,273961112,100,200760057,100,3227,1001,0,4392,0
6320,197217557,100,252135197,100,4201,1166,0,2989,0
4006,241829648,100,237410026,100,2034,1110,0,3830,0
9691,226001762,100,225422687,100,3218,1005,0,3731,0
7110,250048228,100,218615402,100,5846,1094,0,5834,0
20392,204147547,100,279633240,100,3081,1112,0,3187,0
6902,220909440,100,238739113,100,5146,1008,0,3525,0
24324,213701319,100,244536670,100,3937,1248,0,3910,0
9495,284663341,100,232750595,100,3444,1236,0,4770,0
1428,238673838,100,230768937,100,3017,919,0,5782,0
3832,217422734,100,213026303,100,4711,1069,0,5286,0
71680,237918814,100,246547056,100,3806,1264,0,4518,0
6629,206494829,100,203289152,100,6221,922,0,3009,0
6619,263314943,100,194055654,100,3309,1010,0,3679,0
5622,215298818,100,239996446,100,3271,802,0,3172,0
9844,211238253,100,224227853,100,5497,977,0,5114,0
5555,236231790,100,253895247,100,4570,1194,0,3231,0
11513,204585563,100,244214155,100,4863,1172,0,3123,0
7693,289947897,100,262359622,100,3183,1229,0,8072,0
10993,202124912,100,251396376,100,5375,1026,0,2759,0
13355,236229210,100,242429227,100,4450,1004,0,5941,0
17114,217315722,100,237649575,100,3306,1180,0,4793,0
7391,212518500,100,292191425,100,6095,1367,0,3723,0
6178,220532115,100,226117365,100,3719,940,0,5853,0
18509,246661501,100,253139252,100,4222,1143,0,4991,0
21560,200762817,100,219812321,100,3383,1098,0,3674,0
1843,222817975,100,213873788,100,4683,1009,0,5212,0
31459,193645729,100,258188426,100,4021,969,0,2755,0
2524,208844804,100,291312469,100,4530,1283,0,4304,0
1895,205635750,100,222523236,100,4282,1049,0,5686,0
2764,216885318,100,210715756,100,2294,1055,0,4535,0
8182,237112415,100,247748771,100,5035,1197,0,6419,0
2778,214143713,100,209280187,100,4538,997,0,2840,0
15582,268301441,100,254368323,100,5197,1170,0,5156,0
2159,227183228,100,226929452,100,2561,1007,0,6052,0
6254,192413756,100,247778297,100,5605,1381,0,5666,0
3592,223814315,100,207012794,100,3883,973,0,5015,0
4443,220277755,100,240962736,100,4544,1053,0,5967,0
7808,211559271,100,224027887,100,5237,1151,0,2570,0
6470,235259252,100,239227977,100,4134,954,0,3064,0
6940,262898808,100,219327239,100,6950,991,0,4721,0
37355,210286516,100,290095743,100,4451,1336,0,3776,0
11558,266283550,100,230507268,100,5217,1019,0,3570,0
20503,239894349,100,246986330,100,2999,1278,0,4094,0
7240,224071285,100,237619498,100,4542,1078,0,3939,0
5390,210651558,100,277764480,100,4847,1161,0,4835,0
23562,196447188,100,243757100,100,3952,1169,0,3750,0
6568,241211875,100,257439331,100,3327,1313,0,3710,0
5085,231726166,100,200465455,100,3585,862,0,3514,0
47159,256121171,100,222912662,100,3068,1137,0,4413,0
17845,238543514,100,269944536,100,5004,1285,0,2951,0
3347,255754974,100,280460704,100,3225,1374,0,3673,0
39626,250924928,100,206469281,100,3234,890,0,4606,0
7188,272367664,100,213926886,100,2948,1129,0,4328,0
7812,269942519,100,249637426,100,4847,1123,0,6518,0
7435,216760866,100,243913403,100,3389,1114,0,5568,0
3144,215519570,100,268514624,100,3874,1399,0,3792,0
3176,271639945,100,259725090,100,3135,1491,0,4244,0
14141,229080114,100,283912588,100,3628,1432,0,3317,0
3708,220781961,100,186314562,100,3254,901,0,3326,0
10055,237691777,100,215909527,100,5062,1017,0,3465,0
19416,225544389,100,264976605,100,4067,1109,0,3626,0
8552,207276162,100,244656724,100,3723,970,0,5213,0
5375,215135061,100,219712129,100,3185,1168,0,3420,0
13309,241429656,100,251187313,100,3499,1244,0,4614,0
2510,223631792,100,221189745,100,3511,1155,0,3874,0
3640,245703432,100,203339366,100,3624,1023,0,2876,0
5828,220775251,100,235913101,100,4706,1186,0,5414,0
7103,250886320,100,244622190,100,4341,1102,0,4387,0
5664,208766873,100,224704667,100,4889,1056,0,5623,0
2295,211829737,100,254307556,100,5180,1219,0,3103,0
20130,237614757,100,249036223,100,3983,1152,0,3689,0
5445,239422025,100,220350616,100,3754,1078,0,6367,0
14031,276642306,100,244535619,100,6027,1293,0,4243,0
2278,217409164,100,251377657,100,3811,1039,0,3304,0
11301,229010411,100,234834285,100,4869,1082,0,4532,0
16805,195979823,100,221614253,100,4173,989,0,4344,0
5564,246410344,100,200025479,100,3573,890,0,3596,0
4269,265715631,100,258973282,100,4308,1244,0,7126,0
15032,217826189,100,232313112,100,4210,1104,0,3796,0
1985,233143947,100,211490697,100,3786,1048,0,3699,0
4670,246930413,100,223639991,100,5631,1082,0,3657,0
8292,253018108,100,194293083,100,3580,892,0,2753,0
7613,225672101,100,228232577,100,4794,1181,0,5517,0
8034,228766755,100,183446190,100,2380,820,0,3845,0
5787,222271224,100,248608273,100,3445,1128,0,5576,0
3062,245819423,100,239374506,100,2487,1190,0,3424,0
2085,238184473,100,198847946,100,4149,867,0,8116,0
4604,234127345,100,320048400,100,6025,1279,0,5943,0
7207,236404226,100,235563169,100,3316,1239,0,3448,0
7824,209209929,100,258698332,100,6020,1184,0,3203,0
8429,206778640,100,235826263,100,3145,1074,0,2905,0
4801,244718330,100,218977702,100,2203,993,0,4883,0
39309,210816256,100,231522402,100,5198,1026,0,5048,0
26521,235265274,100,255325464,100,3178,1354,0,3363,0
5177,250473524,100,216919573,100,2988,961,0,5407,0
5622,271919343,100,233004861,100,3258,1029,0,3217,0
8789,263912151,100,256602172,100,6263,1245,0,4629,0
16825,254130365,100,273127294,100,5047,1130,0,4263,0
6616,232228112,100,220562289,100,5686,961,0,4941,0
12285,242980742,100,222319488,100,6403,1175,0,4654,0
3729,250696882,100,229703880,100,5068,1189,0,3814,0
19793,255770305,100,269562489,100,4984,1246,0,7129,0
2609,242371698,100,247711326,100,4278,1130,0,4328,0
59265,210324910,100,256135247,100,3593,1255,0,3333,0
7645,219232594,100,236551764,100,3456,1253,0,2539,0
19743,242431110,100,232384155,100,5358,1103,0,7492,0
2761,223423125,100,227072762,100,5218,1115,0,4521,0
8464,254848483,100,274225233,100,3582,1288,0,3579,0
5071,239410223,100,226515123,100,5343,1135,0,3767,0
6119,231125770,100,240937973,100,2635,1114,0,3801,0
31154,258720123,100,232375470,100,4090,1101,0,4582,0
19651,213321110,100,243564437,100,4037,1140,0,5448,0
60431,199368363,100,226315828,100,5232,1069,0,6686,0
44381,203609546,100,227027127,100,3197,1210,0,4356,0
19688,233421027,100,210344032,100,3590,965,0,4170,0
4765,267381777,100,221326513,100,5243,1059,0,3861,0
112520,226479745,100,266824542,100,3677,1238,0,5152,0
6728,239566675,100,213467059,100,4163,1016,0,7388,0
5711,208440980,100,274081022,100,3378,1275,0,3511,0
3666,187067507,100,231050118,100,3233,953,0,6640,0
13796,211164824,100,202829883,100,4248,978,0,4079,0
21234,201883753,100,267853170,100,6309,1195,0,2830,0
133226,257954511,100,232455781,100,4664,1086,0,4380,0
40368,265255413,100,216481819,100,3929,1138,0,7003,0
21395,205137956,100,221196085,100,4230,982,0,4026,0
6410,227071263,100,215174998,100,3342,1047,0,3186,0
61422,208883021,100,260216620,100,2757,1020,0,7475,0
101574,196026606,100,203277303,100,4506,1068,0,3751,0
