116501,0,78,0,0,41,0,1
113080,0,119,2,0,82,0,4
293401,0,101,1,0,88,0,2
205441,0,122,2,0,89,0,2
275311,0,80,2,0,85,0,4
364700,0,69,0,0,107,0,0
248576,0,81,1,0,64,0,2
430430,0,42,1,0,112,0,2
398068,0,110,0,0,46,0,0
114188,0,96,2,0,92,0,2
655513,0,86,3,0,86,0,8
1381123,0,127,8,0,71,0,13
121835,0,67,0,0,58,0,0
126334,0,140,0,0,77,0,0
195091,0,117,0,0,108,0,0
137648,0,60,0,0,84,0,0
276156,0,86,3,0,81,0,4
91851,0,99,0,0,69,0,0
518713,0,77,0,0,80,0,1
7959,0,129,0,0,94,0,0
238948,0,73,3,0,56,0,5
817817,0,62,0,0,125,0,0
215620,0,55,0,0,66,0,0
104257,0,130,1,0,101,0,2
10081,0,34,0,0,104,0,0
215643,0,130,2,0,44,0,3
71631,0,93,0,0,100,0,0
142314,0,70,0,0,88,0,0
85922,0,84,0,0,68,0,0
333692,0,100,1,0,72,0,1
178980,0,122,0,0,49,0,1
497464,0,125,3,0,52,0,8
409216,0,68,1,0,118,0,4
48637,0,53,0,0,42,0,0
407873,0,171,1,0,83,0,1
207541,0,68,0,0,87,0,1
75033,0,66,1,0,96,0,1
11984,0,79,0,0,93,0,0
384358,0,85,1,0,88,0,2
120047,0,63,0,0,98,0,0
234893,0,189,0,0,82,0,0
773753,0,89,5,0,111,0,9
327632,0,86,1,0,102,0,6
102300,0,56,4,0,102,0,5
82064,0,126,1,0,130,0,1
397218,0,108,1,0,69,0,4
158247,0,115,0,0,89,0,1
387037,0,103,5,0,125,0,8
345807,0,105,2,0,89,0,2
629906,0,73,2,0,95,0,4
52720,0,68,1,0,111,0,1
35572,0,52,0,0,89,0,0
30383,0,114,0,0,97,0,1
187714,0,94,0,0,80,0,0
90204,0,102,0,0,132,0,0
436384,0,88,1,0,89,0,3
259993,0,78,0,0,76,0,0
5223,0,105,0,0,68,0,0
123039,0,73,0,0,150,0,0
49907,0,71,0,0,85,0,0
5110,0,77,0,0,96,0,0
58243,0,55,0,0,66,0,0
222760,0,112,0,0,64,0,0
434152,0,72,3,0,94,0,4
437791,0,51,1,0,71,0,5
431698,0,73,0,0,72,0,0
222113,0,146,2,0,83,0,3
137084,0,56,0,0,71,0,0
20219,0,64,0,0,77,0,0
171963,0,99,3,0,77,0,4
23231,0,92,0,0,69,0,0
395069,0,86,4,0,127,0,4
73388,0,108,0,0,50,0,0
332741,0,102,0,0,38,0,0
25271,0,122,0,0,121,0,0
92118,0,111,1,0,71,0,2
27495,0,152,1,0,51,0,1
58275,0,75,0,0,63,0,1
176231,0,93,1,0,121,0,6
303323,0,89,2,0,74,0,5
320825,0,66,1,0,77,0,1
307937,0,90,2,0,87,0,8
164469,0,72,3,0,77,0,5
57648,0,128,0,0,73,0,1
27306,0,51,0,0,65,0,0
105304,0,115,1,0,120,0,1
119201,0,69,0,0,99,0,0
301386,0,142,0,0,78,0,0
74535,0,24,0,0,60,0,0
216418,0,89,2,0,65,0,5
517086,0,97,3,0,36,0,6
173646,0,40,0,0,119,0,0
292380,0,57,1,0,61,0,1
90330,0,69,0,0,29,0,0
109157,0,89,0,0,75,0,0
275210,0,71,0,0,45,0,0
491413,0,95,1,0,95,0,2
857458,0,99,1,0,92,0,7
30451,0,101,0,0,105,0,0
393648,0,80,0,0,62,0,0
91501,0,85,0,0,52,0,0
50564,0,134,0,0,37,0,0
69334,0,33,0,0,96,0,0
20270,0,78,0,0,68,0,1
289683,0,51,1,0,57,0,1
46348,0,53,0,0,91,0,0
352458,0,79,1,0,84,0,3
7411,0,85,0,0,71,0,0
37214,0,104,0,0,63,0,0
127705,0,51,2,0,79,0,2
14148,0,116,1,0,89,0,1
440768,0,134,3,0,62,0,7
821579,0,64,0,0,93,0,0
95809,0,163,3,0,67,0,3
183179,0,99,0,0,95,0,1
357435,0,107,1,0,102,0,4
310401,0,69,4,0,91,0,6
139930,0,77,1,0,121,0,3
489127,0,120,2,0,67,0,3
94125,0,59,1,0,76,0,1
176560,0,51,1,0,59,0,1
25438,0,65,0,0,104,0,0
198486,0,49,0,0,71,0,0
139836,0,116,0,0,81,0,2
60952,0,88,0,0,152,0,0
203410,0,79,1,0,56,0,3
136624,0,57,0,0,118,0,0
99470,0,52,0,0,73,0,0
197664,0,75,1,0,83,0,1
26932,0,107,0,0,72,0,0
