1076084,24202529,10,32367947,10
76486,24974584,10,16152068,10
9601,21262037,10,40223664,10
591542,21104871,10,24322385,10
271200,22566034,10,28131619,10
435168,16165962,10,18575379,10
999573,30421556,10,27572818,10
396575,37927783,10,14665175,10
392612,21316732,10,19149302,10
373906,21674803,10,21034438,10
616086,20136063,10,38088578,10
313281,22878107,10,31878051,10
820089,18436735,10,17434020,10
533610,23062581,10,19509671,10
130386,9201233,10,21224436,10
516661,12388647,10,31318491,10
218787,28072328,10,26050099,10
188140,27523362,10,15299916,10
527052,13757017,10,25225316,10
241247,13974723,10,30734378,10
352319,27611260,10,20456327,10
158798,24019686,10,12185335,10
12422,19338721,10,21326146,10
495736,22713875,10,39325761,10
215034,21047787,10,28126071,10
731686,22981427,10,21804232,10
244192,14679183,10,34930086,10
216428,28040615,10,17799171,10
614417,15706843,10,20075861,10
1058440,21751410,10,34656119,10
77949,20570597,10,16610667,10
293488,12835773,10,18770625,10
131469,14805699,10,18602036,10
70573,16611930,10,9735325,10
535629,12855784,10,31781505,10
398924,22587776,10,24072618,10
212389,7665902,10,14799060,10
153096,27383489,10,10664126,10
286905,16884272,10,25625445,10
343033,5780481,10,20553141,10
76727,18496937,10,14344563,10
149578,10031669,10,18220195,10
59679,13748779,10,38005545,10
20421,18250889,10,15142953,10
91944,30160956,10,30175307,10
773849,31567358,10,23042304,10
33448,21103114,10,26115349,10
13869,19569572,10,19695267,10
392716,19254252,10,26708565,10
114369,16700212,10,31136928,10
397630,20243345,10,29475060,10
687794,23066020,10,40136917,10
321787,12021217,10,27222601,10
93879,10028220,10,29602515,10
182531,14848348,10,25337072,10
230603,20366195,10,17624330,10
21649,24622698,10,10871013,10
345371,31082275,10,21208893,10
141071,12305879,10,24282602,10
362951,17643620,10,26563035,10
574830,21503538,10,29207829,10
620369,4246146,10,38869847,10
1420491,25097003,10,27766579,10
292497,14366693,10,22572462,10
730561,19328461,10,32326857,10
322989,14134055,10,31809708,10
192169,22449142,10,34164946,10
4862,16235225,10,17455171,10
516834,13205937,10,24431546,10
261232,14184246,10,24817271,10
347193,14698130,10,33234768,10
154488,17930268,10,27012406,10
101510,20009180,10,19912141,10
203708,14554574,10,16027277,10
535540,17521220,10,26109189,10
552831,27298127,10,21936037,10
166393,15782616,10,18810971,10
589327,19724940,10,12750943,10
295807,27888514,10,36013454,10
48508,20509061,10,14008109,10
17913,12983423,10,27024553,10
82458,30052447,10,28886796,10
365338,24066790,10,30764450,10
211836,6974748,10,35907427,10
310451,34067078,10,26592853,10
824100,15829052,10,27390873,10
443101,23348375,10,22132585,10
110467,10766996,10,14668214,10
785915,18655524,10,33390987,10
131336,20834839,10,26531108,10
85157,8998224,10,14893588,10
85353,22157923,10,27509850,10
388744,16368632,10,31479193,10
258776,15696225,10,20631877,10
1012908,33117217,10,29728140,10
863742,35575273,10,12155452,10
606313,23145075,10,29475336,10
732317,7665997,10,29569319,10
99307,9922522,10,20566916,10
1060100,17171485,10,23570728,10
160293,20425858,10,29244351,10
96408,25486039,10,13624352,10
121140,9601939,10,12133323,10
265021,21974151,10,20741586,10
646776,15227610,10,34977109,10
127279,15280260,10,26052850,10
237183,21565737,10,26335547,10
441749,23802403,10,54545494,10
289198,17674412,10,25810052,10
193125,26049162,10,23698283,10
130256,14718008,10,11397624,10
151289,14980367,10,28389283,10
233742,15251503,10,37548084,10
258490,10635896,10,26568283,10
497102,24442335,10,33719155,10
12300,16478485,10,12923376,10
281723,24654618,10,37877033,10
