73608,6762990,10,6098623,10
188793,7329349,10,4239622,10
89881,7357092,10,6207110,10
84518,7394411,10,7177628,10
56103,4475851,10,8042004,10
45206,7844329,10,5904766,10
68733,4972784,10,7840648,10
65692,8914027,10,9400268,10
5576,6868898,10,5287284,10
101589,9981911,10,5346436,10
80191,6541669,10,5591545,10
67637,6635838,10,4500336,10
149629,10357473,10,7171762,10
61271,12181387,10,11907582,10
163310,8892088,10,8464974,10
95972,5675617,10,5427420,10
113064,8486362,10,4316015,10
91303,6532688,10,6476302,10
212299,5674664,10,8834225,10
141599,5891593,10,8180375,10
89935,7701730,10,7032248,10
247417,4978317,10,6062176,10
52137,7325018,10,2398393,10
89616,7793386,10,7589337,10
110495,5819632,10,5947797,10
7063,5670084,10,7354674,10
145163,7473365,10,4513522,10
18333,7910809,10,5982383,10
157817,6825201,10,6050536,10
355537,6088482,10,7789827,10
186368,4025920,10,5636257,10
23234,8842842,10,9521806,10
14315,7926490,10,6157330,10
147245,6343530,10,7041904,10
104568,4001784,10,7519858,10
122570,7332934,10,3151706,10
27344,5060481,10,4303930,10
38904,10123285,10,8714209,10
617572,8903263,10,8766672,10
86775,4305930,10,6516909,10
129291,5993175,10,5924739,10
237217,9241632,10,6882445,10
74943,9129130,10,8111851,10
25850,3283055,10,12832601,10
165694,5918762,10,6032622,10
308868,8153122,10,8999137,10
111123,6099033,10,8749029,10
223568,5838126,10,5299624,10
183832,3587412,10,8155146,10
77965,4877755,10,8090145,10
59801,3904688,10,6543325,10
182350,10789907,10,6408770,10
124622,5940361,10,6138821,10
64434,13659541,10,5807796,10
475073,13488593,10,7325920,10
217566,9609495,10,5022111,10
74700,6213967,10,4690895,10
225761,7269148,10,7064104,10
80660,4760938,10,5200994,10
74207,8471879,10,5982693,10
103735,4450682,10,6307253,10
108384,5619658,10,8634819,10
146977,4616851,10,7437580,10
15258,5249819,10,6849067,10
156954,6343524,10,8272334,10
414022,9963475,10,9898777,10
63305,4984781,10,4861028,10
32268,13104353,10,6328578,10
155884,5825296,10,4569441,10
8500,6551787,10,5741446,10
127345,5403701,10,6922365,10
43592,5461406,10,5761642,10
157298,5549874,10,11214796,10
35882,2767144,10,8722330,10
71215,6368292,10,3754898,10
73525,6577823,10,6140494,10
56140,8579459,10,6653472,10
121932,9859788,10,3213509,10
76459,8769836,10,5681989,10
41389,14440945,10,5143044,10
15281,10800410,10,9155766,10
123406,4818626,10,5835734,10
109376,7118279,10,2943543,10
195230,4982751,10,6910156,10
99311,5030243,10,4207024,10
331388,9137806,10,2978570,10
218452,7364161,10,5220379,10
47397,4687113,10,6294216,10
282271,8424227,10,5268349,10
27515,4412339,10,5142034,10
122570,6281492,10,5157160,10
124116,3955629,10,7745074,10
132449,9798406,10,5275067,10
167479,5321267,10,5279647,10
54536,7153472,10,4604455,10
138259,7210908,10,6010754,10
22797,6638389,10,5204506,10
166537,8710084,10,6003771,10
44406,7094867,10,6033414,10
5158,9319183,10,3623499,10
151035,6604519,10,5433769,10
373006,6960318,10,5584382,10
130185,10150015,10,10859872,10
51653,6683310,10,6150474,10
38918,4576368,10,9434372,10
203489,9934613,10,4714559,10
57786,10431194,10,3686508,10
19226,6239434,10,4244867,10
148063,7905303,10,4427383,10
122267,3002548,10,5529093,10
331679,10122407,10,3483988,10
41437,6276521,10,4662599,10
71452,4888130,10,7024645,10
78667,10618527,10,6780294,10
94089,6696267,10,4523015,10
12694,7363653,10,3177949,10
144289,9816384,10,9051310,10
122543,7068236,10,7899331,10
98986,7572629,10,6063731,10
20575,2646766,10,3011921,10
46164,5793741,10,5750627,10
6022,10197626,10,8158298,10
210985,7125904,10,4806568,10
