9215,3554098,20,4452353,20,0,1,0,1,0
15541,3214298,20,2497899,20,1,0,0,2,0
8731,3122212,20,3653611,20,0,0,0,1,0
13825,2674649,20,3061152,20,1,1,0,1,0
27498,1965309,20,3088170,20,0,0,0,0,0
11008,3780071,20,3113808,20,0,0,0,2,0
19445,4334693,20,3273908,20,2,0,0,1,0
14011,4106562,20,3499497,20,1,0,0,0,0
25507,5047806,20,2715641,20,0,0,0,0,0
11505,3259452,20,2393652,20,0,0,0,0,0
1016,2431040,20,3226069,20,0,0,0,0,0
3175,4413076,20,3907510,20,1,0,0,0,0
707,2243237,20,4350781,20,0,0,0,0,0
9981,3034161,20,3223853,20,0,0,0,2,0
2799,4136252,20,2713904,20,0,0,0,0,0
49000,2916736,20,3645736,20,0,0,0,1,0
30264,3367506,20,3052529,20,0,0,0,1,0
17647,3406404,20,3236927,20,1,0,0,1,0
10034,3345399,20,5066281,20,0,0,0,0,0
8501,4782476,20,3451720,20,0,0,0,0,0
1877,4062621,20,2033236,20,0,0,0,0,0
4229,2820214,20,2901785,20,1,1,0,0,0
19337,3365299,20,2694288,20,0,0,0,0,0
6669,4395753,20,3042032,20,0,0,0,9,0
7956,1521741,20,3290862,20,0,0,0,0,0
1365,5155212,20,2309519,20,0,0,0,1,0
11614,3997063,20,4207756,20,1,0,0,0,0
8294,3056505,20,4019359,20,0,0,0,0,0
10749,4281262,20,3797029,20,0,0,0,0,0
4171,4462901,20,3266623,20,0,0,0,0,0
25926,3484074,20,3972351,20,0,0,0,0,0
11564,4091560,20,3112670,20,0,0,0,1,0
9844,3861537,20,4143456,20,1,0,0,0,0
18549,4630855,20,2850940,20,1,0,0,0,0
11907,4079586,20,2961101,20,0,1,0,1,0
8219,4506566,20,2824760,20,0,0,0,1,0
7860,3567256,20,1922252,20,0,0,0,0,0
9795,2932187,20,2097542,20,1,0,0,1,0
12313,2546817,20,3577555,20,0,1,0,1,0
31016,2612225,20,3812574,20,1,0,0,1,0
23518,4751865,20,3219471,20,2,1,0,0,0
23107,3586081,20,2484649,20,0,0,0,0,0
13093,4016976,20,4339711,20,1,0,0,2,0
14208,3747673,20,4130354,20,0,0,0,0,0
8629,3878176,20,3709708,20,0,0,0,2,0
15803,4809029,20,4313657,20,0,0,0,0,0
29925,2239553,20,3308053,20,0,0,0,1,0
5689,5005515,20,3938915,20,0,0,0,1,0
29282,3249515,20,2220562,20,0,0,0,0,0
26350,2581459,20,3230708,20,1,0,0,0,0
3238,2990396,20,2935795,20,0,0,0,0,0
30431,2674346,20,3176414,20,1,0,0,1,0
11763,3927746,20,3422391,20,1,0,0,0,0
3383,3207416,20,4101755,20,0,0,0,0,0
23531,2202682,20,3540171,20,0,1,0,1,0
18472,3793635,20,3706696,20,0,0,0,1,0
9647,4942954,20,4783930,20,1,0,0,1,0
13061,3355549,20,4326726,20,0,0,0,0,0
14564,4273981,20,2332471,20,0,0,0,0,0
10941,2498317,20,2450889,20,0,0,0,0,0
13443,2415715,20,4266245,20,1,0,0,2,0
10143,3131568,20,4028777,20,1,0,0,0,0
20753,3901434,20,3507147,20,0,1,0,0,0
13008,3959793,20,2867421,20,1,0,0,0,0
2781,2722817,20,2298142,20,0,1,0,0,0
20446,3784869,20,4087860,20,1,0,0,1,0
10964,4162649,20,3639190,20,0,0,0,0,0
21818,2672820,20,3258070,20,1,0,0,1,0
19296,2946898,20,3435569,20,0,0,0,0,0
8455,4245196,20,3679236,20,1,0,0,0,0
9365,3312316,20,2849770,20,0,0,0,0,0
16277,3479408,20,4853571,20,2,1,0,1,0
6600,3632295,20,5541923,20,0,0,0,0,0
21443,3114014,20,5430828,20,1,0,0,0,0
4083,2203304,20,1955767,20,0,0,0,1,0
7393,3642353,20,3781417,20,0,0,0,0,0
9705,3025905,20,3995733,20,1,0,0,0,0
8927,3555185,20,3147027,20,0,0,0,0,0
9692,2413733,20,5788845,20,0,1,0,0,0
8213,3668434,20,5012145,20,0,0,0,0,0
1496,2841481,20,4534015,20,0,0,0,0,0
2955,2991993,20,3722437,20,0,0,0,0,0
974,4023358,20,2260785,20,1,0,0,0,0
4429,4547641,20,5268667,20,0,0,0,1,0
43066,3071149,20,2812460,20,0,3,0,2,0
6632,4122117,20,4221748,20,0,0,0,1,0
3881,4444932,20,3113390,20,0,0,0,1,0
1613,3030087,20,3166059,20,0,0,0,0,0
8350,3901828,20,3518158,20,1,0,0,0,0
14204,3889429,20,4789399,20,2,0,0,1,0
11402,3385132,20,2608543,20,2,0,0,2,0
2306,2509994,20,3784122,20,1,1,0,0,0
6842,3737416,20,2329141,20,0,0,0,0,0
27920,3329219,20,3228101,20,0,0,0,1,0
21718,5793058,20,3308314,20,1,0,0,0,0
2901,4034525,20,4928686,20,10,0,0,0,0
585,3210654,20,4385676,20,0,0,0,1,0
37989,3041392,20,3825868,20,0,0,0,0,0
31731,2449069,20,3156686,20,0,0,0,1,0
29517,3549202,20,5330121,20,0,0,0,1,0
42951,5010554,20,3226983,20,0,0,0,2,0
11133,4756062,20,5221794,20,0,0,0,0,0
1074,2434242,20,3633589,20,0,0,0,0,0
20447,2192407,20,3765894,20,1,0,0,2,0
7680,2372681,20,2276154,20,0,0,0,0,0
9579,3626199,20,2375379,20,1,0,0,2,0
500,3315817,20,3934122,20,1,0,0,0,0
9676,2306806,20,2374729,20,2,0,0,0,0
14292,3499735,20,2908193,20,0,0,0,1,0
87674,5100674,20,2972863,20,3,1,0,1,0
7511,2914583,20,3860767,20,1,0,0,1,0
263,2491208,20,2455963,20,0,0,0,0,0
2190,2142266,20,3151274,20,0,0,0,0,0
1626,4043934,20,3147129,20,1,0,0,1,0
6129,2830538,20,3154570,20,2,0,0,0,0
25071,2951022,20,3454236,20,0,0,0,1,0
9577,3535862,20,3614215,20,1,0,0,0,0
10958,4229556,20,3804452,20,0,0,0,0,0
34092,4404803,20,3799276,20,0,0,0,1,0
1110,4211386,20,3007356,20,1,0,0,2,0
30755,4666132,20,2943613,20,1,0,0,0,0
49732,4455790,20,3007850,20,0,0,0,0,0
25139,4549066,20,4012808,20,0,0,0,0,0
9030,3022616,20,2695196,20,2,0,0,0,0
5171,3647636,20,3030439,20,1,0,0,0,0
61098,3316242,20,4392750,20,0,0,0,3,0
26658,4930682,20,3912018,20,0,0,0,2,0
7176,3137422,20,1885903,20,2,0,0,0,0
23382,3938584,20,2361554,20,1,0,0,0,0
9931,2894608,20,3252141,20,0,0,0,1,0
21380,3610779,20,2843723,20,2,0,0,2,0
12959,3268057,20,2303070,20,4,0,0,1,0
11865,3670800,20,3585920,20,0,0,0,0,0
9696,1976421,20,4983361,20,0,0,0,1,0
37707,3198450,20,3951312,20,0,0,0,0,0
4419,4504096,20,3063149,20,0,0,0,0,0
10422,4293374,20,3645082,20,0,0,0,1,0
28451,4984032,20,4483632,20,0,1,0,1,0
5754,4267965,20,3472017,20,0,1,0,0,0
6221,2786327,20,5616619,20,0,0,0,0,0
3046,3499578,20,2911109,20,1,0,0,0,0
11814,4061174,20,2909706,20,0,0,0,0,0
9224,2639481,20,3675117,20,0,0,0,1,0
11395,4608810,20,2995077,20,0,0,0,1,0
3143,3550573,20,2142688,20,0,0,0,0,0
8495,4365093,20,3218644,20,1,2,0,1,0
6560,3348566,20,3823024,20,1,0,0,1,0
26172,3068032,20,4145391,20,0,0,0,1,0
6617,5110913,20,5420097,20,0,0,0,0,0
17464,4878991,20,2572974,20,0,0,0,0,0
968,4308202,20,3628920,20,0,0,0,0,0
10423,3386877,20,2451884,20,1,0,0,0,0
9848,4330190,20,3113256,20,0,0,0,0,0
16507,3720881,20,2813018,20,0,0,0,0,0
3466,4499241,20,3885494,20,3,0,0,0,0
8971,4021682,20,3144502,20,1,0,0,2,0
20419,2407669,20,3693109,20,0,0,0,0,0
6069,2605393,20,3122506,20,0,0,0,0,0
8571,4396650,20,3664715,20,1,0,0,0,0
11346,3238002,20,4109742,20,0,0,0,0,0
28545,2810996,20,3538400,20,0,0,0,1,0
1413,3544717,20,3376699,20,1,0,0,1,0
12169,2605278,20,4345449,20,0,0,0,0,0
509,3054480,20,3035212,20,2,0,0,0,0
12418,1994612,20,4037564,20,1,2,0,1,0
18971,4016906,20,4889095,20,0,0,0,2,0
9462,2601349,20,4121421,20,0,0,0,0,0
6518,2639628,20,2473528,20,3,0,0,1,0
10015,3127922,20,4165006,20,2,0,0,0,0
17117,3463989,20,4093912,20,0,1,0,0,0
11683,4807525,20,3622174,20,3,0,0,0,0
7508,2730469,20,4117917,20,1,0,0,1,0
8493,3368889,20,3414465,20,0,1,0,0,0
2840,3964959,20,1930871,20,0,0,0,0,0
7253,3170605,20,3105126,20,0,0,0,0,0
1921,5002613,20,4194007,20,1,0,0,0,0
17262,3635316,20,3513765,20,1,0,0,0,0
13947,4277560,20,3604246,20,0,0,0,0,0
17456,3937190,20,5876122,20,0,1,0,1,0
37571,3499715,20,4397581,20,2,0,0,0,0
32086,3937734,20,4806876,20,0,1,0,0,0
4688,3761541,20,4942994,20,0,0,0,1,0
15935,3082522,20,5410235,20,1,0,0,0,0
20248,3221550,20,2456790,20,0,0,0,0,0
20618,3368849,20,2744816,20,0,0,0,0,0
62683,4138912,20,4153446,20,0,1,0,1,0
10770,2327118,20,2888059,20,0,0,0,1,0
13097,3057990,20,2127253,20,0,0,0,1,0
16379,2680444,20,3527629,20,1,0,0,2,0
