210883,6562948,10,6766601,10
55612,6710567,10,9639929,10
144979,3361191,10,9604960,10
157711,8148655,10,9902155,10
125178,7380967,10,8031921,10
117165,10583857,10,5973504,10
27296,3723131,10,6661436,10
9660,7902039,10,5598325,10
23122,5118181,10,5204733,10
294786,8038780,10,7044916,10
462076,7426421,10,6349094,10
4707,5196592,10,7612498,10
7828,3441274,10,3368515,10
127685,6848290,10,8477985,10
132779,6328539,10,5993638,10
96732,5685805,10,7506449,10
202487,2241507,10,10356590,10
183362,4629754,10,9196356,10
28093,5815735,10,6736935,10
51109,8640964,10,5575667,10
67103,7413567,10,6640984,10
121722,5753535,10,6933579,10
49400,8389333,10,4803639,10
101700,5576676,10,5707918,10
123428,9265671,10,4267763,10
163287,5482547,10,6785053,10
278111,10099542,10,6990945,10
143825,6300265,10,7669436,10
61154,10242383,10,4552205,10
212329,4634875,10,6331102,10
545993,9778325,10,5888855,10
158296,7861340,10,7422594,10
41934,6846696,10,8282616,10
158027,6390574,10,5538672,10
243228,7430468,10,6050886,10
161158,7513486,10,8888752,10
65112,5713210,10,6766107,10
113630,6336237,10,7376110,10
58151,9823408,10,6067099,10
207639,7412783,10,7084976,10
19966,5773350,10,6561513,10
49657,5391721,10,7174772,10
121547,6853501,10,8222498,10
292483,6238196,10,8286016,10
189387,7276075,10,11921227,10
70242,5078965,10,5282593,10
138708,8903956,10,7452648,10
165127,8554179,10,14172190,10
62844,7960679,10,7406827,10
55306,3566046,10,8327037,10
142030,5137216,10,6994841,10
151559,6501345,10,7787706,10
65176,5552999,10,5318662,10
7309,7442853,10,3781689,10
173793,7373214,10,4039221,10
38670,3876406,10,9473319,10
87193,6788720,10,5406293,10
46091,10751149,10,4934511,10
25673,5883077,10,7036486,10
204278,7067374,10,12806902,10
73676,6188097,10,6361743,10
40242,6447531,10,4223849,10
85653,4897997,10,7851697,10
243379,11804406,10,7965019,10
95346,7995082,10,8037176,10
143699,4205163,10,6241222,10
297301,7041678,10,11090836,10
186115,9571795,10,5554997,10
51930,5873067,10,9316159,10
26624,8817310,10,5342200,10
129181,6955017,10,12890838,10
31437,7805250,10,5630325,10
20302,10300525,10,7668805,10
71217,4723470,10,9540103,10
72136,5519780,10,6914657,10
137268,7108254,10,6593786,10
40675,6170438,10,7254126,10
373796,10188728,10,6465827,10
87275,6433359,10,3448498,10
135773,3476491,10,11738602,10
402617,14096657,10,8424678,10
14959,1950272,10,3277717,10
97021,6835608,10,10805698,10
110994,3949397,10,8162437,10
149847,11093082,10,5836042,10
145008,5958901,10,5246863,10
154225,5707152,10,6518454,10
24210,7317137,10,8606631,10
14693,5007924,10,5468595,10
150993,5644404,10,7948931,10
87264,5389379,10,9448078,10
50380,9351036,10,5074556,10
80560,6188955,10,4672827,10
297208,11343613,10,5336723,10
131742,7640061,10,4682997,10
179738,6428640,10,7593900,10
109088,5815344,10,8572239,10
158397,8562217,10,6910396,10
195376,5986185,10,8811316,10
64745,6089036,10,5004687,10
84879,7495667,10,4304967,10
44093,9796545,10,6792052,10
395032,9730640,10,8897727,10
5752,7467954,10,5096517,10
51052,4237438,10,5867859,10
57282,4903475,10,5076019,10
35569,8524060,10,4777184,10
185770,9410437,10,6533870,10
185146,8503111,10,6527895,10
150130,10233475,10,10636890,10
63183,12358794,10,7433800,10
189075,7550223,10,5598730,10
65329,3766554,10,6399848,10
10444,4346725,10,6462315,10
45488,9734472,10,5179705,10
37718,4829045,10,4571357,10
139459,11033600,10,7094268,10
215508,7911158,10,7092626,10
353670,2839118,10,7405892,10
41083,6042307,10,5485276,10
43586,6826589,10,6955597,10
66960,6205593,10,6852196,10
13254,7276976,10,6041159,10
134655,7717383,10,5326713,10
236460,7647117,10,6791398,10
254286,9041995,10,5284589,10
78871,6831401,10,4284263,10
158064,7061228,10,6459609,10
143787,9722135,10,7619047,10
89505,10200606,10,7225174,10
197175,6482580,10,7106401,10
7548,4468453,10,3181873,10
81884,6456972,10,4368888,10
68505,5576092,10,9480710,10
126199,3976044,10,5796946,10
40797,5976779,10,5969539,10
129341,4152971,10,8485582,10
203250,10770084,10,5484225,10
19066,5009557,10,3244576,10
183761,4446200,10,12726412,10
89079,4331688,10,6916014,10
39216,8523067,10,2437589,10
54686,8719445,10,5700504,10
152333,8689859,10,6267162,10
277011,9004215,10,7612982,10
238646,6461225,10,3756851,10
154826,6129765,10,4518500,10
104297,6330085,10,4735992,10
97453,7467099,10,6961363,10
155017,4930576,10,6683391,10
463451,8973558,10,5431884,10
94259,6912881,10,5162933,10
129720,6190762,10,4346405,10
47090,8006955,10,6205380,10
27364,6235530,10,6822952,10
201998,6790941,10,8728692,10
60270,8313715,10,4631944,10
245188,5969428,10,5396385,10
109846,9387568,10,8121992,10
13420,4004186,10,6231445,10
153586,9747458,10,7995000,10
101884,4668061,10,13044081,10
71100,2593692,10,7152377,10
11283,8747375,10,5178867,10
20772,7384994,10,6587657,10
25456,4576420,10,6317916,10
4903,4080815,10,8360737,10
162722,3294247,10,8238667,10
28253,5579792,10,3624648,10
87652,6268883,10,7231814,10
324070,10526650,10,9384515,10
79041,6800755,10,4495200,10
120623,6875610,10,5761136,10
126697,8173718,10,6945963,10
95667,4332293,10,7163823,10
57460,6045258,10,5416584,10
176346,7214220,10,7999377,10
62293,5214183,10,5403499,10
176015,5312699,10,4161780,10
31731,3988337,10,5761540,10
371326,13444841,10,2685470,10
100542,8235082,10,7220625,10
90861,5447608,10,8213209,10
68691,7322691,10,2761455,10
399980,8743160,10,11418219,10
91069,5747375,10,7012294,10
87086,3005154,10,3915442,10
163477,7599033,10,2359190,10
100137,6255296,10,11182748,10
59738,9540107,10,11008039,10
109022,6292152,10,8216904,10
68380,4526154,10,3353376,10
95558,9824284,10,5113868,10
173947,11137884,10,4915990,10
59932,6703036,10,7921749,10
46820,7795139,10,6170455,10
45620,4884806,10,5680136,10
56421,5981659,10,6028924,10
6184,4151367,10,6266860,10
293036,9492214,10,6318328,10
70020,8966445,10,7041846,10
35279,9617429,10,5746564,10
3638,6188529,10,5159726,10
14398,8675654,10,8089405,10
60441,5738986,10,3628775,10
39159,7233081,10,5083373,10
13730,3808173,10,6863945,10
73595,6949249,10,6247485,10
16964,4765820,10,5711111,10
112881,4067687,10,8659541,10
477585,8280921,10,8212512,10
168951,6396008,10,6997758,10
4347,3645303,10,2930741,10
73626,11054648,10,5188407,10
354637,6508086,10,7560681,10
78766,6593995,10,7390942,10
179471,11251639,10,5905078,10
34014,8778414,10,6924439,10
42551,2907852,10,13653549,10
2675,5502457,10,3652380,10
