198608,5088746,10,5532605,10
63138,5778565,10,6630591,10
119999,6368949,10,4521189,10
56862,2276128,10,6496815,10
116543,3758554,10,3870699,10
262397,4817838,10,6190193,10
191148,6908669,10,9498090,10
5329,3755311,10,5721105,10
3734,8285214,10,12679468,10
79046,5350273,10,6697360,10
21227,5676926,10,6027370,10
130270,2565646,10,4548102,10
100821,4922084,10,9001469,10
120322,6546375,10,8579801,10
17981,3442733,10,6479657,10
9901,4253782,10,7378625,10
96529,3474715,10,7481157,10
218604,8498192,10,7244776,10
2411,5246768,10,9429793,10
27061,6094100,10,4729511,10
203604,5833602,10,3848525,10
2177,4554181,10,8431747,10
118282,6661436,10,7187172,10
212413,3733979,10,5815039,10
135660,2211677,10,6161220,10
109333,2439057,10,8169254,10
221538,2602260,10,7290644,10
20267,3576720,10,5989090,10
146460,8206689,10,2890586,10
20651,9524050,10,4965295,10
83882,5122478,10,8295748,10
59576,6198626,10,7038162,10
197113,3015987,10,12485425,10
46165,5511007,10,6942788,10
163354,7560483,10,6354204,10
98652,7383795,10,5405325,10
116090,9263210,10,8616860,10
70527,3617970,10,6958979,10
72326,3895679,10,8206109,10
3145,6377283,10,8647533,10
4866,7608651,10,9255652,10
274400,1631003,10,11716262,10
41940,6965869,10,6133476,10
120772,4224927,10,6311267,10
304177,4835705,10,11449478,10
123419,10450076,10,5436738,10
84293,5949292,10,13936245,10
6031,3899930,10,2785378,10
85082,4414179,10,6867263,10
126623,7382738,10,4138677,10
41720,5840071,10,4798883,10
109036,5881969,10,5330783,10
157487,6082599,10,8373811,10
3183,4375901,10,4924800,10
67813,4455088,10,8547409,10
116172,6035598,10,11439701,10
67410,5834122,10,6702118,10
119615,6286394,10,5685691,10
162074,4696559,10,9635987,10
98087,5003845,10,3626236,10
23236,5281029,10,3130381,10
326567,5981787,10,9341621,10
7329,2074988,10,2568026,10
56719,9482235,10,6538507,10
23024,4119397,10,5431778,10
159271,6647545,10,7151340,10
26385,7018725,10,5719110,10
97273,9866078,10,6892688,10
186466,5932690,10,4809313,10
54982,3395652,10,7410015,10
35710,2917187,10,2989426,10
140404,5461396,10,8801867,10
232190,6606384,10,9211145,10
11667,4744452,10,4568790,10
110700,6344002,10,4377960,10
178535,7077277,10,5611394,10
158936,4821065,10,4812175,10
125967,6647118,10,5218517,10
18199,5424093,10,10897761,10
122022,6143507,10,8133225,10
58640,6409753,10,6431982,10
104136,7625898,10,9413433,10
13589,4139416,10,6030404,10
62754,3264358,10,10379130,10
127163,6187222,10,5813231,10
21227,6789736,10,6057383,10
44235,2500411,10,2327556,10
3085,3398320,10,10677632,10
25718,3651393,10,10837858,10
37183,5500416,10,2063247,10
109810,6049509,10,5772043,10
180684,6038706,10,8000406,10
31393,3715251,10,4459414,10
248715,7364729,10,5300351,10
73950,6825706,10,4711579,10
99215,7547012,10,5265296,10
34895,5071963,10,6385639,10
111719,5387325,10,3099726,10
78696,4112818,10,6960545,10
339235,6530659,10,11405062,10
45978,4818868,10,11317489,10
43484,4691422,10,6695354,10
102022,4476191,10,8478862,10
268196,9951075,10,6656394,10
13543,3550418,10,9345548,10
140703,3136342,10,7471198,10
55913,4535068,10,7626258,10
23287,6764777,10,5224295,10
35001,7120126,10,5141031,10
91765,6933853,10,4947826,10
26478,4087474,10,6160058,10
79511,6758165,10,7299156,10
79360,6711586,10,4751292,10
59502,5286952,10,8355042,10
125936,6485996,10,11599851,10
79429,5246440,10,11815683,10
3605,6143134,10,2944156,10
21761,5459392,10,4300717,10
90341,3974276,10,7388942,10
18114,5190614,10,7046775,10
23387,6055816,10,3715515,10
143679,6675558,10,7722728,10
95031,4446128,10,8137617,10
25410,8081702,10,2242652,10
142030,8142432,10,5644469,10
57290,13804211,10,10840502,10
296947,6020064,10,7944358,10
36403,4778608,10,9230628,10
34538,3636654,10,6766246,10
104809,5020044,10,7486112,10
30135,9000535,10,5499706,10
144880,5986776,10,8126992,10
26291,6702549,10,12865125,10
108627,3676914,10,7738815,10
34779,2625706,10,7477074,10
81328,8571614,10,11441456,10
79632,1638400,10,5532073,10
28565,4563770,10,6292948,10
15096,5936864,10,5703757,10
35570,6027494,10,4060464,10
88829,4746897,10,10774570,10
97665,7333707,10,7974728,10
459278,12781481,10,6397008,10
267024,4960749,10,5506757,10
48936,6394800,10,8724618,10
39697,3715168,10,3727314,10
220364,3779216,10,7336781,10
136308,7459194,10,10846737,10
60956,8457279,10,6001197,10
121116,4229637,10,6942792,10
