2530,7374773,50,7312098,50
441,7354225,50,7154053,50
3717,6656251,50,7383949,50
1476,5954454,50,7835042,50
931,6395171,50,6368451,50
3434,5187938,50,8326226,50
10291,7415659,50,5698834,50
970,7346834,50,8281318,50
5157,9235174,50,6668495,50
1312,6615854,50,7128970,50
746,8463774,50,6910850,50
707,5812370,50,6196633,50
904,8346515,50,6584289,50
5310,6960067,50,7766266,50
5960,8847631,50,6437323,50
455,6376002,50,6414503,50
1039,8177936,50,4628332,50
7798,6131577,50,6687107,50
1512,6708394,50,7479529,50
1592,8375549,50,6851209,50
2460,5925733,50,8534565,50
733,7515858,50,7254409,50
835,7594477,50,7642254,50
624,7771141,50,6795217,50
859,8154875,50,8298551,50
2034,6617795,50,6440759,50
717,5221835,50,6746792,50
8539,7878425,50,6436266,50
1883,7710207,50,6667485,50
4665,6659178,50,8309838,50
1008,8165668,50,6470288,50
1001,7631131,50,8059259,50
777,7919735,50,6489119,50
3573,8246676,50,6711208,50
803,6823546,50,7366064,50
1630,6707162,50,6127254,50
3817,6703432,50,8266421,50
1943,9398622,50,7159348,50
439,6917108,50,8405639,50
5766,8429683,50,6685196,50
1336,6377404,50,5699473,50
385,7523722,50,8914801,50
742,8705490,50,7445330,50
904,7719008,50,6745870,50
2208,8494331,50,6368355,50
500,8505884,50,8850150,50
1832,7109322,50,5705023,50
856,9373475,50,6605151,50
526,7634053,50,7178255,50
1385,7042311,50,6629643,50
1170,6851535,50,8754871,50
1064,7364049,50,7300768,50
1171,8072100,50,7027119,50
1663,8189828,50,7787690,50
423,7638344,50,5540082,50
860,4852254,50,7042781,50
3610,6859855,50,6753742,50
1479,7844113,50,6983336,50
2006,9249579,50,7435992,50
1401,5961662,50,5907234,50
4185,6981810,50,8713555,50
5282,5883794,50,6796614,50
1390,8173784,50,6130278,50
496,6704971,50,5467073,50
1186,10558705,50,5402728,50
850,6618141,50,7713066,50
572,6933023,50,6709682,50
655,9362684,50,7356571,50
751,7752594,50,7348249,50
1439,7748058,50,6848223,50
553,5010248,50,6124443,50
10060,6660842,50,8037681,50
811,6592064,50,8750170,50
1459,5049349,50,7027584,50
690,8015116,50,8454828,50
905,7252995,50,5740565,50
2579,6950356,50,7300675,50
716,8757870,50,6548924,50
1367,7166631,50,6927267,50
2069,7557892,50,5914333,50
711,8305531,50,6368470,50
5253,8142188,50,8130634,50
752,7538972,50,7387436,50
1467,7758698,50,8340085,50
2719,6194681,50,8985059,50
4190,7386108,50,5574616,50
1921,8158412,50,6320914,50
473,7822670,50,6539926,50
2581,7988868,50,5749862,50
832,6801215,50,6838810,50
1005,7249217,50,7355234,50
1022,6315906,50,6671194,50
876,6204379,50,6821592,50
757,7703988,50,8230876,50
4082,7550715,50,7298205,50
804,8131249,50,7402056,50
3363,9052263,50,6416007,50
980,7488887,50,6680623,50
942,6728098,50,6142130,50
3121,7398947,50,7374761,50
632,6504889,50,6811603,50
1910,7962331,50,7281077,50
530,7134850,50,8090315,50
6265,7802410,50,6612511,50
5469,6471690,50,7733203,50
784,6312127,50,6354996,50
567,6972005,50,6682559,50
1634,8824650,50,5538525,50
936,5536719,50,7628385,50
1313,7132411,50,5277620,50
1179,7820100,50,7126359,50
1343,6012591,50,9197849,50
2880,7877770,50,7610990,50
1442,6247756,50,6309800,50
687,5429164,50,5920876,50
4686,9224659,50,7947189,50
1401,7241175,50,6814980,50
1430,7078054,50,7674294,50
3760,6798075,50,6162841,50
873,7903030,50,6132925,50
1071,6215583,50,7626230,50
3351,6788857,50,7738846,50
549,6232477,50,6164882,50
2042,6622379,50,6829694,50
2900,8600666,50,8758134,50
970,6455010,50,5578819,50
6788,7120907,50,5786969,50
1429,7300730,50,8150587,50
561,5724841,50,7901699,50
932,6268716,50,7249971,50
1304,5738551,50,8536960,50
1467,6519278,50,7366010,50
843,7560717,50,6233123,50
999,8655151,50,8800935,50
8382,7022018,50,7609186,50
591,7257620,50,8021798,50
1083,7699656,50,7008588,50
2658,6037296,50,7859179,50
6287,6308886,50,8376460,50
924,10011477,50,6407571,50
1042,6057168,50,7690967,50
563,5981555,50,6852183,50
1881,11098066,50,7211011,50
1759,8136519,50,7050149,50
4765,7970449,50,7073095,50
1993,7567931,50,5545813,50
1168,8829001,50,7036270,50
1651,6505662,50,7350089,50
5609,7820953,50,7521079,50
5782,7844836,50,8752368,50
1244,5320240,50,6797771,50
1037,9192197,50,8475411,50
670,7916899,50,6020787,50
4309,7198374,50,6926630,50
529,7315235,50,7021405,50
2822,6934571,50,7137778,50
507,7162674,50,7410600,50
1980,6913634,50,9074541,50
3783,7701692,50,8140037,50
2119,6148509,50,5693286,50
1443,7425962,50,6855596,50
1234,7556250,50,7352648,50
902,5527103,50,7492309,50
971,7787699,50,7874141,50
2823,5366420,50,9096791,50
13808,8963546,50,6260933,50
1241,8657359,50,6631660,50
1208,5535611,50,5461187,50
3067,6450276,50,4978046,50
1990,6982487,50,7611935,50
2610,8357845,50,4947900,50
1578,6360183,50,6712395,50
484,8421444,50,6433763,50
933,6449941,50,6415966,50
1102,6484261,50,9269235,50
687,6829787,50,5653342,50
1042,8518216,50,5176054,50
4498,7489684,50,7746674,50
7519,8298701,50,6963450,50
1207,6577482,50,7779807,50
3079,5867832,50,7475859,50
878,7209926,50,7848351,50
1296,6624535,50,6730690,50
637,6693332,50,8546514,50
2840,7678015,50,8042217,50
1336,7240893,50,7972303,50
1080,5356336,50,8905924,50
628,8055589,50,6616420,50
3787,6713927,50,6877234,50
685,4195269,50,6755569,50
523,8702642,50,7337041,50
