4044,8985367,20,6999052,20,1,0,0,3,0
10576,5401646,20,7891601,20,3,0,0,2,0
30266,5941897,20,4876967,20,0,0,0,0,0
15052,3503533,20,9367830,20,0,0,0,0,0
17246,8271633,20,8001538,20,3,0,0,3,0
16178,5409192,20,5269806,20,2,0,0,2,0
12144,7214642,20,6314823,20,3,0,0,2,0
3005,6766675,20,6209542,20,0,0,0,1,0
19538,7666595,20,6359976,20,1,0,0,1,0
16828,7628142,20,8952068,20,0,0,0,3,0
59461,8433534,20,7584037,20,4,1,0,3,0
10413,6621301,20,6019072,20,4,0,0,1,0
3385,6034164,20,7344753,20,1,0,0,1,0
25504,10914283,20,5462922,20,0,0,0,1,0
19770,6908231,20,4970391,20,0,0,0,2,0
8987,7856179,20,5314925,20,1,0,0,0,0
15591,5340586,20,7732897,20,0,0,0,4,0
32717,8955289,20,6694935,20,0,0,0,4,0
77069,7673740,20,5273147,20,2,0,0,0,0
43289,7577069,20,8972210,20,4,0,0,4,0
33525,6713974,20,5729676,20,1,0,0,6,0
4600,7322155,20,5727636,20,1,0,0,1,0
27214,6809369,20,6888961,20,2,0,0,3,0
20059,6099462,20,5432026,20,0,0,0,2,0
10484,6011603,20,6426351,20,0,0,0,1,0
16560,4040136,20,4922499,20,0,0,0,2,0
11328,2902550,20,5544742,20,2,0,0,0,0
1854,6491185,20,4777899,20,1,0,0,2,0
14117,4363043,20,5908703,20,1,0,0,0,0
29976,4664114,20,6195431,20,1,0,0,6,0
22544,10286560,20,7250667,20,1,0,0,0,0
2655,7964410,20,8060857,20,0,0,0,1,0
917,5793620,20,4818600,20,1,0,0,0,0
9191,7570043,20,5765552,20,4,0,0,2,0
425,5180792,20,3691442,20,3,0,0,3,0
2067,3362165,20,6940423,20,2,0,0,1,0
44845,5589843,20,4849732,20,0,0,0,1,0
14116,8670841,20,7961043,20,1,1,0,2,0
13325,7490778,20,4374030,20,0,0,0,2,0
60058,11036361,20,8584991,20,1,0,0,2,0
30173,6497460,20,5704901,20,1,0,0,3,0
12613,6186374,20,10493425,20,1,0,0,5,0
32019,4607273,20,4805908,20,0,0,0,0,0
599,6080132,20,7673502,20,2,0,0,0,0
4017,7664253,20,8392483,20,1,0,0,1,0
51700,7393565,20,6390801,20,0,0,0,1,0
19441,5627619,20,6333002,20,1,0,0,3,0
47906,7833465,20,10539768,20,1,0,0,0,0
87759,9571526,20,8686224,20,2,1,0,1,0
35802,5732478,20,7191259,20,4,0,0,3,0
10171,6460560,20,6176453,20,2,0,0,1,0
27168,7597003,20,6117179,20,0,1,0,2,0
22874,4549655,20,11678033,20,2,0,0,2,0
