363116,0,18,1,0,20,0,1
278587,0,12,0,0,11,0,0
42082,0,9,0,0,16,0,0
404662,0,17,0,0,17,0,0
139851,0,19,1,0,9,0,2
595534,0,22,2,0,11,0,5
315485,0,10,0,0,25,0,0
70705,0,24,0,0,7,0,0
21808,0,21,0,0,15,0,0
8375,0,20,0,0,4,0,0
51278,0,28,0,0,13,0,0
136217,0,10,2,0,26,0,4
217970,0,14,1,0,10,0,3
40730,0,13,0,0,21,0,0
373191,0,5,2,0,16,0,3
26646,0,11,0,0,16,0,1
428146,0,13,1,0,36,0,2
132780,0,33,1,0,13,0,1
129482,0,12,0,0,8,0,0
75461,0,10,0,0,21,0,0
405965,0,27,0,0,27,0,0
256138,0,21,1,0,12,0,3
102993,0,7,0,0,18,0,0
157628,0,16,0,0,3,0,0
163500,0,23,1,0,25,0,1
483763,0,14,3,0,18,0,4
205722,0,14,1,0,21,0,2
122173,0,14,0,0,7,0,0
522520,0,39,0,0,19,0,0
164463,0,19,0,0,25,0,0
107371,0,16,0,0,24,0,0
146831,0,21,0,0,11,0,0
79159,0,27,0,0,35,0,1
28050,0,11,0,0,18,0,0
36050,0,11,0,0,18,0,0
45596,0,27,0,0,19,0,0
95394,0,15,0,0,33,0,0
595989,0,37,2,0,15,0,3
53470,0,7,0,0,20,0,0
82295,0,30,1,0,13,0,1
94191,0,20,1,0,22,0,1
24953,0,3,0,0,15,0,0
8607,0,22,0,0,13,0,0
62191,0,25,0,0,15,0,0
253221,0,17,0,0,23,0,0
174657,0,5,1,0,20,0,1
13499,0,29,0,0,16,0,0
167808,0,17,0,0,15,0,3
164496,0,13,2,0,36,0,4
292534,0,9,1,0,10,0,2
449478,0,18,1,0,15,0,1
178148,0,25,1,0,44,0,1
69281,0,32,2,0,15,0,3
153413,0,15,0,0,12,0,0
17132,0,10,0,0,9,0,0
184216,0,13,0,0,22,0,0
77839,0,17,0,0,32,0,0
131696,0,29,0,0,10,0,0
61681,0,33,0,0,12,0,2
197460,0,9,0,0,14,0,0
245760,0,12,1,0,15,0,1
155719,0,22,0,0,27,0,0
170991,0,13,1,0,14,0,2
242998,0,9,1,0,34,0,3
78498,0,27,0,0,32,0,1
109751,0,22,0,0,12,0,2
181977,0,4,0,0,24,0,2
53093,0,10,0,0,10,0,0
184685,0,27,0,0,14,0,1
148760,0,19,0,0,12,0,0
