640538,0,903,11,0,745,0,23
129329,0,554,5,0,831,0,9
114568,0,896,8,0,725,0,15
143990,0,842,3,0,835,0,5
187742,0,812,6,0,660,0,10
282646,0,871,0,0,839,0,0
52464,0,627,2,0,790,0,2
281944,0,625,3,0,579,0,8
154916,0,670,2,0,725,0,7
4734,0,972,0,0,815,0,1
293735,0,725,1,0,948,0,3
29495,0,831,1,0,930,0,2
172985,0,849,0,0,546,0,1
9134,0,922,0,0,758,0,0
10829,0,966,0,0,945,0,0
74012,0,640,2,0,861,0,3
64389,0,802,1,0,948,0,4
77122,0,869,0,0,512,0,4
107495,0,924,0,0,831,0,0
50594,0,879,0,0,752,0,2
17261,0,676,1,0,662,0,1
8609,0,892,0,0,771,0,0
203760,0,834,5,0,649,0,8
91796,0,695,2,0,757,0,3
260193,0,819,5,0,940,0,9
141947,0,661,1,0,533,0,2
310433,0,787,3,0,458,0,5
441725,0,1283,7,0,659,0,13
135174,0,839,3,0,686,0,4
38820,0,700,0,0,856,0,1
273197,0,960,4,0,658,0,5
29855,0,882,3,0,618,0,4
250837,0,681,8,0,669,0,9
22602,0,797,1,0,578,0,3
148435,0,1218,4,0,789,0,10
199850,0,887,5,0,617,0,12
18278,0,899,3,0,740,0,4
71934,0,876,2,0,970,0,2
557251,0,597,0,0,839,0,0
88491,0,763,0,0,818,0,0
173065,0,748,5,0,746,0,10
26580,0,566,0,0,632,0,1
227786,0,809,2,0,1045,0,5
306380,0,846,5,0,824,0,17
16211,0,966,1,0,812,0,1
37614,0,724,2,0,708,0,2
149981,0,920,1,0,971,0,3
186179,0,845,3,0,517,0,3
336488,0,615,1,0,867,0,2
17248,0,787,0,0,787,0,0
32384,0,626,0,0,764,0,1
20196,0,914,2,0,812,0,2
566021,0,901,7,0,682,0,17
400773,0,772,1,0,759,0,3
44709,0,896,3,0,619,0,7
150449,0,851,4,0,833,0,9
250448,0,535,1,0,683,0,3
224896,0,686,1,0,487,0,4
40933,0,879,1,0,606,0,3
54750,0,758,2,0,895,0,2
73418,0,897,0,0,668,0,1
40543,0,696,2,0,742,0,2
19252,0,779,1,0,822,0,2
72325,0,749,2,0,785,0,2
68157,0,837,3,0,722,0,5
62397,0,696,1,0,901,0,2
113028,0,730,2,0,882,0,3
523234,0,779,4,0,671,0,12
19330,0,1151,1,0,806,0,1
216993,0,899,2,0,532,0,8
150618,0,705,6,0,799,0,10
61397,0,613,1,0,551,0,1
171185,0,1067,3,0,809,0,11
186249,0,882,8,0,734,0,11
28642,0,943,2,0,750,0,4
63170,0,977,2,0,714,0,9
19011,0,699,2,0,810,0,2
31100,0,670,0,0,726,0,0
73594,0,920,3,0,599,0,5
35639,0,770,1,0,1049,0,3
81743,0,957,0,0,809,0,0
51243,0,849,0,0,724,0,0
175246,0,594,8,0,976,0,17
96836,0,714,1,0,947,0,5
26018,0,566,2,0,794,0,4
27158,0,682,0,0,847,0,1
12238,0,1081,0,0,838,0,0
60892,0,760,0,0,572,0,0
128129,0,786,0,0,845,0,1
106381,0,591,0,0,1001,0,0
205791,0,796,2,0,663,0,8
75832,0,927,3,0,536,0,8
202065,0,841,1,0,774,0,2
19857,0,757,0,0,919,0,1
14786,0,816,1,0,963,0,2
207514,0,902,5,0,940,0,10
15426,0,585,2,0,652,0,3
111333,0,680,2,0,622,0,4
14336,0,692,1,0,818,0,1
56586,0,569,0,0,603,0,0
183596,0,809,5,0,672,0,9
173323,0,1027,4,0,807,0,5
70917,0,592,3,0,702,0,5
21352,0,730,0,0,928,0,0
151005,0,846,1,0,854,0,1
45097,0,669,0,0,1006,0,0
271714,0,790,11,0,873,0,16
113211,0,767,4,0,636,0,5
122284,0,549,2,0,773,0,6
241158,0,452,6,0,802,0,10
222326,0,849,1,0,595,0,1
120955,0,925,1,0,925,0,2
99869,0,812,2,0,640,0,10
191295,0,612,3,0,659,0,4
13820,0,822,1,0,995,0,5
886136,0,749,19,0,808,0,32
24981,0,724,1,0,600,0,2
153135,0,838,3,0,678,0,8
551675,0,1070,11,0,781,0,31
195508,0,777,4,0,565,0,10
8171,0,838,0,0,695,0,0
242035,0,816,8,0,615,0,14
23004,0,598,0,0,674,0,0
6739,0,823,0,0,748,0,0
22040,0,974,2,0,688,0,2
85898,0,794,3,0,996,0,7
76977,0,869,5,0,719,0,5
128546,0,937,0,0,861,0,0
37720,0,582,2,0,801,0,3
200377,0,479,2,0,590,0,9
208436,0,712,0,0,713,0,0
188031,0,624,0,0,708,0,0
17105,0,646,1,0,637,0,1
181743,0,505,2,0,864,0,3
41754,0,633,0,0,627,0,2
43915,0,700,1,0,789,0,1
323817,0,1011,6,0,850,0,10
60219,0,669,0,0,592,0,0
170670,0,741,0,0,1004,0,0
30975,0,769,0,0,644,0,0
101022,0,783,1,0,645,0,1
132300,0,925,3,0,817,0,9
47872,0,590,0,0,700,0,0
146852,0,684,7,0,790,0,12
53235,0,914,0,0,892,0,2
142216,0,797,5,0,888,0,9
106341,0,649,8,0,600,0,11
39529,0,914,2,0,771,0,3
159027,0,837,6,0,816,0,9
155358,0,852,1,0,671,0,2
223904,0,869,8,0,768,0,13
78785,0,943,0,0,767,0,0
138781,0,670,0,0,822,0,0
16578,0,1128,0,0,676,0,1
47460,0,703,1,0,626,0,1
119102,0,784,0,0,787,0,0
434838,0,886,0,0,608,0,3
305219,0,559,12,0,906,0,18
294849,0,806,6,0,1236,0,11
298048,0,705,8,0,710,0,9
121323,0,860,0,0,818,0,0
146790,0,819,0,0,872,0,2
33205,0,662,0,0,663,0,0
26839,0,717,0,0,860,0,1
227677,0,931,5,0,647,0,17
394393,0,827,5,0,808,0,9
151590,0,595,1,0,974,0,3
337941,0,686,0,0,659,0,0
201980,0,794,7,0,820,0,13
15542,0,682,1,0,582,0,1
164878,0,856,6,0,797,0,12
145156,0,1048,2,0,805,0,6
150806,0,770,3,0,726,0,5
134294,0,728,0,0,786,0,0
80835,0,845,1,0,452,0,1
42644,0,951,2,0,620,0,4
35302,0,548,1,0,804,0,4
28910,0,496,0,0,658,0,0
162847,0,707,2,0,809,0,2
65154,0,806,2,0,605,0,6
160098,0,588,3,0,514,0,9
9258,0,992,0,0,774,0,0
101753,0,821,1,0,845,0,1
10315,0,724,0,0,627,0,0
77810,0,811,6,0,925,0,7
12200,0,532,2,0,533,0,2
49582,0,710,0,0,746,0,0
47195,0,519,0,0,864,0,0
12514,0,747,0,0,804,0,2
31541,0,814,1,0,636,0,1
28378,0,888,0,0,826,0,2
24901,0,854,2,0,669,0,5
28059,0,1070,1,0,1032,0,1
202480,0,848,0,0,824,0,0
17656,0,801,1,0,967,0,3
247820,0,753,0,0,878,0,0
49579,0,781,0,0,626,0,1
181734,0,643,7,0,953,0,14
251314,0,465,3,0,891,0,9
49090,0,634,0,0,664,0,1
