22734,480,7,0,357,0
7902,372,1,0,333,0
12071,354,0,0,271,0
4184,349,0,0,359,0
24382,474,2,0,319,0
26180,232,0,0,273,0
3194,421,0,0,417,0
5202,457,0,0,474,0
3567,292,3,0,277,0
13006,324,0,0,320,0
1668,373,1,0,375,0
6104,302,0,0,312,0
15342,351,0,0,220,0
6418,456,0,0,354,0
26030,271,0,0,281,0
23751,284,9,0,447,0
4382,344,0,0,219,0
14503,425,0,0,448,0
11853,287,12,0,402,0
3026,320,0,0,396,0
68624,423,10,0,325,0
61829,396,3,0,293,0
9773,364,1,0,316,0
4678,341,0,0,301,0
13554,292,2,0,404,0
40846,367,6,0,363,0
5699,420,0,0,264,0
3120,491,4,0,322,0
85690,334,16,0,361,0
9371,287,0,0,338,0
3838,386,1,0,325,0
1883,258,2,0,309,0
5319,509,5,0,299,0
4751,366,1,0,505,0
6029,353,2,0,442,0
2595,301,3,0,439,0
2529,368,1,0,390,0
11900,362,0,0,338,0
5145,303,1,0,447,0
35749,380,4,0,330,0
9990,324,0,0,432,0
59738,368,5,0,343,0
2302,314,0,0,392,0
7799,257,7,0,290,0
9196,265,4,0,267,0
1273,371,0,0,364,0
5104,268,2,0,338,0
9307,500,1,0,340,0
7581,378,2,0,426,0
20818,297,5,0,435,0
1669,470,0,0,349,0
5601,327,0,0,330,0
10615,365,0,0,273,0
1958,382,1,0,335,0
7184,284,0,0,323,0
16791,221,2,0,319,0
2662,530,0,0,227,0
22307,341,1,0,472,0
25371,328,2,0,474,0
2642,424,0,0,346,0
6616,488,3,0,462,0
5182,308,0,0,288,0
4635,247,2,0,322,0
6849,406,1,0,453,0
3321,267,2,0,409,0
3692,328,2,0,273,0
1813,398,3,0,250,0
4324,398,1,0,334,0
3725,418,0,0,351,0
7804,266,3,0,384,0
11851,310,6,0,291,0
7045,334,1,0,273,0
24635,542,1,0,425,0
15805,305,8,0,378,0
13517,331,5,0,428,0
1096,268,1,0,260,0
71017,378,6,0,292,0
35796,283,5,0,437,0
1111,342,0,0,209,0
4400,553,0,0,427,0
40542,441,0,0,306,0
3868,242,2,0,279,0
27009,347,0,0,342,0
6208,328,0,0,406,0
15016,350,0,0,336,0
2779,230,0,0,261,0
3237,205,1,0,368,0
15897,336,1,0,357,0
3060,322,1,0,365,0
2821,281,1,0,334,0
2709,314,1,0,342,0
15383,318,6,0,322,0
20009,267,1,0,451,0
2364,322,1,0,399,0
68039,295,11,0,399,0
3149,417,0,0,344,0
7736,305,0,0,327,0
1924,370,2,0,238,0
10272,398,0,0,327,0
3822,430,3,0,388,0
4051,295,0,0,458,0
7857,323,1,0,336,0
5349,274,0,0,243,0
19492,358,0,0,390,0
22452,265,1,0,410,0
18127,255,2,0,443,0
62934,391,2,0,306,0
9537,406,4,0,310,0
4104,283,3,0,287,0
31300,292,1,0,360,0
7020,350,2,0,324,0
4058,342,2,0,336,0
26085,421,1,0,422,0
10455,383,5,0,300,0
12278,344,0,0,407,0
65450,332,16,0,287,0
18667,403,2,0,365,0
2169,431,1,0,362,0
2119,225,0,0,311,0
4613,347,0,0,254,0
19686,332,0,0,270,0
1380,301,0,0,342,0
3765,258,1,0,345,0
2704,308,0,0,342,0
3909,328,0,0,205,0
4492,257,2,0,361,0
22335,372,0,0,349,0
7100,425,2,0,359,0
2888,366,2,0,478,0
3677,281,0,0,353,0
6125,507,0,0,331,0
6606,289,4,0,392,0
41734,311,17,0,342,0
21666,316,2,0,263,0
28579,320,2,0,331,0
74138,458,0,0,513,0
1571,344,2,0,425,0
4847,425,0,0,346,0
6571,305,0,0,328,0
27999,413,8,0,317,0
7437,430,1,0,274,0
4467,345,3,0,335,0
6809,365,1,0,409,0
2947,404,0,0,281,0
3386,405,0,0,290,0
3164,301,2,0,221,0
32507,369,6,0,460,0
2410,277,0,0,271,0
51807,331,3,0,405,0
32659,335,11,0,399,0
22216,373,0,0,303,0
8048,327,1,0,310,0
49082,261,0,0,337,0
50240,262,11,0,278,0
2489,320,0,0,335,0
52831,236,1,0,369,0
20317,447,0,0,446,0
8060,333,3,0,288,0
9503,347,0,0,301,0
3880,280,2,0,183,0
30365,325,2,0,272,0
7135,515,1,0,365,0
6539,296,4,0,365,0
3576,245,0,0,456,0
10595,313,1,0,266,0
13352,246,0,0,302,0
30228,329,1,0,417,0
21797,351,0,0,295,0
41894,358,5,0,334,0
4260,317,1,0,333,0
26385,267,4,0,345,0
4494,298,0,0,267,0
5247,411,1,0,374,0
5591,271,2,0,313,0
31137,267,2,0,256,0
2576,264,0,0,333,0
2840,359,1,0,395,0
5087,223,1,0,404,0
5923,381,1,0,292,0
2804,232,3,0,409,0
65079,425,19,0,238,0
2565,223,0,0,440,0
3646,598,0,0,256,0
32434,395,8,0,411,0
2050,310,1,0,404,0
5696,393,0,0,337,0
1443,200,2,0,490,0
2826,397,3,0,256,0
2023,388,0,0,381,0
4313,336,2,0,266,0
25294,298,7,0,359,0
2247,284,2,0,272,0
14882,357,0,0,266,0
40164,317,1,0,324,0
14468,478,6,0,237,0
2147,252,2,0,326,0
12268,367,0,0,347,0
4376,362,2,0,369,0
6644,270,2,0,446,0
5976,336,2,0,263,0
5710,288,0,0,384,0
16026,395,5,0,458,0
41153,312,0,0,407,0
4211,430,2,0,340,0
5843,311,0,0,397,0
2200,277,0,0,286,0
2486,354,0,0,286,0
11494,335,2,0,414,0
5346,370,1,0,386,0
3000,239,0,0,340,0
13654,379,6,0,400,0
14470,295,1,0,244,0
22297,310,0,0,460,0
3411,391,1,0,284,0
52642,291,0,0,385,0
29672,382,0,0,332,0
3780,287,0,0,335,0
7545,379,2,0,266,0
1279,317,0,0,367,0
6239,373,0,0,287,0
18000,491,0,0,391,0
4649,605,1,0,356,0
4958,301,1,0,423,0
81011,445,22,0,244,0
15874,350,2,0,309,0
27223,503,0,0,375,0
1514,290,1,0,414,0
3811,326,2,0,270,0
1336,402,0,0,254,0
10018,364,2,0,484,0
2122,293,0,0,302,0
3084,256,1,0,279,0
20583,333,0,0,403,0
3804,338,4,0,295,0
4847,229,3,0,366,0
16498,215,0,0,432,0
9138,232,1,0,254,0
5076,483,2,0,342,0
12714,288,1,0,389,0
2577,451,4,0,231,0
12337,348,1,0,319,0
22117,425,9,0,312,0
6407,246,0,0,343,0
2347,283,0,0,348,0
37643,308,0,0,403,0
18477,477,6,0,325,0
3841,313,1,0,358,0
11624,376,2,0,343,0
2490,344,1,0,314,0
6503,250,4,0,434,0
52187,257,7,0,389,0
23065,396,5,0,389,0
4392,306,1,0,390,0
3282,260,3,0,392,0
32732,284,4,0,253,0
11668,255,2,0,364,0
21804,325,13,0,338,0
32215,298,16,0,368,0
19290,296,8,0,229,0
44567,307,5,0,437,0
58476,393,7,0,318,0
3016,280,0,0,400,0
3576,318,0,0,365,0
3884,388,5,0,271,0
4476,239,2,0,394,0
27177,237,2,0,335,0
8925,222,4,0,338,0
13477,270,0,0,308,0
2863,348,0,0,522,0
3220,273,0,0,299,0
4461,405,1,0,241,0
1982,358,2,0,321,0
15821,326,0,0,371,0
4336,336,3,0,406,0
8236,373,1,0,358,0
7384,429,4,0,228,0
27718,397,8,0,385,0
21552,486,1,0,463,0
6944,311,0,0,422,0
17981,346,1,0,247,0
13198,304,0,0,456,0
8834,384,0,0,370,0
4317,306,3,0,521,0
97491,256,20,0,359,0
10273,505,5,0,444,0
4190,406,2,0,356,0
1602,438,0,0,347,0
10219,444,0,0,426,0
9917,360,4,0,301,0
5758,260,5,0,279,0
2132,537,1,0,288,0
3027,409,0,0,388,0
6893,331,3,0,451,0
9841,302,5,0,391,0
5386,528,6,0,296,0
8074,466,0,0,420,0
11420,312,0,0,297,0
41813,412,2,0,251,0
2926,358,0,0,271,0
3025,321,0,0,354,0
4753,412,0,0,282,0
4959,456,0,0,387,0
8051,368,0,0,456,0
4757,426,1,0,389,0
7682,400,2,0,379,0
88521,356,12,0,511,0
11328,361,0,0,394,0
22786,410,3,0,315,0
23538,403,7,0,303,0
8710,391,3,0,289,0
27902,435,3,0,341,0
4195,340,0,0,368,0
8396,343,7,0,418,0
9095,340,0,0,315,0
8378,533,3,0,370,0
17334,263,1,0,480,0
43151,433,10,0,295,0
4670,439,0,0,408,0
2207,454,0,0,369,0
2906,256,0,0,365,0
35339,472,13,0,367,0
13625,303,0,0,320,0
7264,343,1,0,348,0
64952,371,16,0,341,0
12722,330,9,0,254,0
11452,331,0,0,319,0
3818,424,1,0,398,0
46501,294,12,0,240,0
11595,485,1,0,298,0
2217,344,0,0,427,0
20336,591,8,0,384,0
1793,183,1,0,314,0
5010,324,0,0,356,0
7401,224,1,0,248,0
46524,293,8,0,266,0
5758,382,1,0,300,0
1075,452,0,0,295,0
13946,325,2,0,232,0
3236,322,1,0,215,0
6658,420,0,0,363,0
5406,321,1,0,258,0
13284,314,0,0,284,0
12775,493,1,0,285,0
13105,560,2,0,338,0
19492,380,0,0,323,0
4923,332,7,0,343,0
3905,366,2,0,483,0
22016,484,4,0,403,0
31996,324,1,0,416,0
19095,353,5,0,370,0
3492,414,4,0,324,0
4717,372,1,0,332,0
2700,335,1,0,280,0
26033,302,10,0,380,0
54178,334,20,0,368,0
24474,297,0,0,403,0
19290,422,5,0,400,0
3841,318,2,0,326,0
14828,348,2,0,290,0
22439,324,12,0,395,0
4829,222,1,0,290,0
54991,341,2,0,258,0
2884,306,1,0,424,0
16311,305,1,0,290,0
11969,469,0,0,327,0
25883,336,1,0,314,0
9251,392,0,0,326,0
22845,400,0,0,280,0
10478,443,0,0,332,0
1762,281,0,0,332,0
33899,419,4,0,330,0
6030,357,0,0,243,0
29369,334,6,0,280,0
2732,291,1,0,446,0
8476,280,3,0,369,0
16091,305,0,0,429,0
42110,316,12,0,350,0
39410,355,0,0,442,0
7993,367,1,0,280,0
23177,371,0,0,340,0
24023,305,3,0,309,0
5591,369,0,0,272,0
3208,317,1,0,292,0
6904,284,2,0,300,0
21716,366,3,0,346,0
7631,379,3,0,274,0
45418,307,2,0,283,0
5262,424,2,0,449,0
10645,255,4,0,368,0
4334,310,0,0,264,0
1430,519,0,0,337,0
1705,360,0,0,304,0
5906,304,4,0,413,0
3782,379,2,0,369,0
6086,260,3,0,351,0
5951,366,0,0,314,0
4733,413,6,0,424,0
