2429655,41730697,10,32525847,10
852677,53921997,10,42193605,10
528739,33461333,10,18338566,10
2233292,47970983,10,44755502,10
629903,47830970,10,30531251,10
688195,37617259,10,49292052,10
157744,37708402,10,31237572,10
331663,46413476,10,45298504,10
1224892,41297361,10,38338178,10
519543,30266525,10,24594251,10
815863,35166008,10,49822533,10
1143493,55125889,10,63214999,10
594076,63944524,10,38202271,10
1207223,47577924,10,36456970,10
913948,37927633,10,39551493,10
447031,46002943,10,40014269,10
1739579,59598196,10,60663867,10
725436,44420304,10,48543847,10
195512,18496467,10,29863424,10
1355364,44608990,10,41572867,10
888086,33049267,10,32253794,10
1575464,17610488,10,53999000,10
705768,53698136,10,41149709,10
539360,31230496,10,41713882,10
1690706,39893751,10,45507535,10
614359,25523376,10,29076481,10
542470,34833013,10,58053752,10
454246,29684553,10,45054238,10
255967,27044788,10,44435228,10
2516183,58447241,10,43706899,10
2334110,43998064,10,43142116,10
52755,50397937,10,21522968,10
152648,48935477,10,46472107,10
37627,43461638,10,39642133,10
823368,38529595,10,26833183,10
184325,41551873,10,22621192,10
2128438,57037179,10,51026214,10
1087353,38119563,10,24549010,10
736783,28867645,10,56897311,10
430060,36212254,10,21672051,10
466042,40110244,10,37155173,10
786387,50336748,10,35130484,10
163424,45593281,10,45877468,10
362852,43202349,10,24923826,10
192149,38775142,10,35868094,10
1020080,38413772,10,30332156,10
763748,29920504,10,25650754,10
273732,50624953,10,30750800,10
592649,52046409,10,41444624,10
822376,32446677,10,58348063,10
911494,43915317,10,52533807,10
2007535,49265901,10,25047836,10
1299726,48196905,10,30851305,10
347307,28127410,10,38740313,10
727299,21495322,10,23320634,10
1981041,50043514,10,40734856,10
2281861,57110284,10,52915382,10
744080,33650767,10,37019669,10
906867,31073632,10,53791701,10
858208,47123757,10,58454991,10
248479,32370866,10,33648933,10
1722805,51913959,10,32577761,10
420548,45549923,10,69956873,10
443059,52579175,10,42874743,10
885793,36666951,10,28923291,10
615674,34258551,10,32748258,10
362788,49819841,10,49468785,10
1206118,55542972,10,28807152,10
646735,42262803,10,36346193,10
969570,52205551,10,30981730,10
736785,30092080,10,23407678,10
385209,38943540,10,44915338,10
1456460,33331137,10,39285999,10
640742,39667401,10,29635567,10
1326021,32997483,10,21712932,10
586642,54866144,10,25509685,10
1020688,43337449,10,40563415,10
1045178,32031051,10,29922815,10
508949,47015740,10,23448548,10
536155,22324490,10,65082827,10
762160,31921590,10,51060529,10
149496,25875861,10,21864651,10
1190795,54472718,10,49824335,10
622775,16062397,10,37813583,10
510931,58609228,10,33817331,10
235897,33327086,10,52456372,10
1432813,55042600,10,32674826,10
1323304,39945648,10,36979355,10
1734225,39725246,10,56971850,10
949908,34992870,10,34203056,10
530776,26232752,10,27627152,10
822227,29857744,10,52423045,10
1306962,46798109,10,25772129,10
878686,26049464,10,44756410,10
150990,48252711,10,35959123,10
22665,40903068,10,48852684,10
132568,51841403,10,32511624,10
271946,11986795,10,32918196,10
141967,35164959,10,46888718,10
1778164,54730645,10,69841296,10
316538,48143551,10,31214820,10
528503,42546561,10,24413797,10
287300,50636841,10,43220049,10
1028666,39912494,10,57637470,10
3068666,58875058,10,32775942,10
1635588,39696715,10,61397936,10
1192531,74155090,10,35683726,10
84745,30656607,10,38180873,10
557292,54921614,10,43585549,10
1542881,36874137,10,27162273,10
25861,29015388,10,38390631,10
972603,37889361,10,34209715,10
428026,26946761,10,55384843,10
1016197,46613920,10,31990852,10
268793,44755779,10,26022111,10
465620,29225331,10,42695743,10
191069,32669633,10,20771696,10
403603,45292381,10,40515089,10
409887,45262500,10,36633694,10
551860,33498085,10,36713025,10
912745,41067511,10,59712204,10
1162275,57698149,10,25281549,10
2206453,27755537,10,53585297,10
1296909,56532031,10,29746863,10
478702,46248918,10,52708086,10
365319,30373273,10,77713740,10
