284526,6,0,0,13,0
179761,4,0,0,19,0
54298,8,0,0,8,0
404401,6,0,0,5,0
399049,15,0,0,11,0
345698,13,1,0,5,0
472917,10,0,0,18,0
276977,11,1,0,3,0
1424145,10,5,0,13,0
424075,8,1,0,26,0
574488,14,2,0,5,0
1155678,14,5,0,13,0
444397,7,0,0,5,0
540528,7,1,0,11,0
459214,10,1,0,11,0
390573,6,3,0,7,0
804620,9,1,0,7,0
1081397,7,0,0,6,0
17558,14,0,0,8,0
283337,15,1,0,9,0
37604,7,0,0,4,0
583509,11,2,0,5,0
627943,12,0,0,14,0
147913,2,0,0,6,0
284560,11,0,0,14,0
597285,11,2,0,15,0
425374,13,0,0,25,0
281394,15,1,0,5,0
354655,9,0,0,13,0
354065,14,0,0,19,0
48169,4,0,0,9,0
848435,10,0,0,12,0
184830,8,0,0,7,0
1039971,7,2,0,14,0
1089143,5,2,0,15,0
399170,5,1,0,18,0
445191,7,1,0,8,0
1085964,19,3,0,11,0
269601,8,0,0,6,0
81998,2,0,0,5,0
285717,5,0,0,12,0
1018327,12,1,0,15,0
514961,9,0,0,12,0
494453,5,0,0,11,0
375911,9,0,0,14,0
73037,8,0,0,10,0
1144876,25,2,0,18,0
404146,5,2,0,22,0
383802,9,0,0,10,0
309811,5,0,0,14,0
905071,11,2,0,4,0
80090,12,0,0,8,0
307414,14,0,0,15,0
446129,7,0,0,8,0
230656,8,0,0,3,0
301051,13,0,0,7,0
340640,9,0,0,10,0
500104,7,1,0,2,0
141050,6,0,0,6,0
23839,18,0,0,5,0
153367,10,0,0,6,0
110237,16,0,0,12,0
784661,12,2,0,9,0
1127874,15,1,0,7,0
329780,7,0,0,8,0
44355,18,0,0,14,0
173861,11,0,0,13,0
477397,11,2,0,8,0
421914,7,0,0,10,0
569110,8,1,0,11,0
368116,12,0,0,9,0
164035,19,0,0,8,0
290475,11,0,0,6,0
84458,4,0,0,10,0
603653,16,1,0,26,0
1627116,7,0,0,9,0
62937,11,1,0,9,0
373500,9,1,0,17,0
173115,14,2,0,6,0
51291,7,0,0,10,0
398716,14,0,0,16,0
583633,17,0,0,11,0
36552,7,0,0,16,0
755601,7,0,0,12,0
117522,6,0,0,9,0
2176,5,0,0,11,0
442456,13,0,0,15,0
258928,22,0,0,5,0
152989,15,2,0,7,0
770608,10,1,0,6,0
298124,13,2,0,10,0
389001,7,0,0,11,0
951178,4,1,0,13,0
671255,5,2,0,8,0
543073,12,3,0,8,0
70590,10,0,0,10,0
650520,9,1,0,10,0
449270,10,4,0,11,0
434765,4,0,0,23,0
381271,6,0,0,12,0
213286,12,1,0,14,0
75750,10,0,0,12,0
1350946,16,0,0,12,0
436031,4,0,0,7,0
226514,22,0,0,7,0
312398,6,0,0,9,0
9991,22,0,0,5,0
91624,5,0,0,9,0
797437,9,0,0,6,0
106590,8,0,0,12,0
732419,18,1,0,15,0
350023,8,0,0,9,0
169949,13,2,0,4,0
500079,8,0,0,5,0
530296,8,0,0,16,0
431427,11,2,0,13,0
115905,20,0,0,7,0
107689,4,0,0,6,0
422397,5,1,0,7,0
8017,9,0,0,5,0
512081,3,0,0,17,0
115097,15,0,0,7,0
467154,10,1,0,8,0
1134772,3,3,0,12,0
818329,9,2,0,11,0
530994,5,2,0,12,0
398291,11,0,0,8,0
303596,5,0,0,11,0
934932,23,4,0,17,0
66821,12,0,0,7,0
934851,15,0,0,4,0
196362,3,0,0,9,0
415573,14,1,0,4,0
785245,9,0,0,8,0
258378,7,1,0,10,0
105167,8,1,0,5,0
42588,4,0,0,10,0
6391,11,0,0,8,0
277721,8,0,0,8,0
504975,7,0,0,17,0
422009,15,5,0,11,0
75473,5,0,0,9,0
703234,9,1,0,7,0
310665,10,0,0,10,0
252322,15,0,0,14,0
51125,3,0,0,14,0
1130451,10,1,0,11,0
783950,6,2,0,8,0
228824,14,1,0,8,0
245623,12,0,0,7,0
19899,7,0,0,13,0
818572,12,1,0,7,0
97901,10,0,0,11,0
439204,8,0,0,21,0
377070,17,0,0,6,0
1559736,12,5,0,10,0
221446,15,1,0,14,0
1208081,10,1,0,16,0
258138,29,0,0,8,0
994035,9,0,0,9,0
388412,5,1,0,5,0
1397213,8,2,0,16,0
758121,21,1,0,13,0
400053,8,1,0,11,0
91971,3,0,0,10,0
255845,7,0,0,8,0
413698,5,0,0,8,0
309557,7,1,0,11,0
626360,13,4,0,9,0
219371,9,0,0,2,0
553519,21,0,0,6,0
389738,7,0,0,14,0
15135,5,0,0,11,0
344697,5,0,0,7,0
24460,13,0,0,6,0
1055636,7,1,0,8,0
532312,18,0,0,10,0
286123,5,0,0,8,0
219805,21,0,0,10,0
206050,4,0,0,5,0
72356,8,0,0,8,0
63830,11,0,0,10,0
416007,19,0,0,10,0
177576,13,0,0,9,0
340901,11,0,0,17,0
252697,11,0,0,8,0
93734,19,0,0,8,0
208858,12,0,0,13,0
342016,23,0,0,12,0
217575,9,1,0,23,0
129419,12,0,0,9,0
45967,9,0,0,10,0
304711,15,1,0,7,0
54868,16,0,0,10,0
189323,17,0,0,4,0
637238,17,0,0,8,0
458688,17,0,0,11,0
422737,18,1,0,12,0
738322,7,2,0,7,0
1012612,6,1,0,7,0
214411,10,1,0,5,0
229903,6,0,0,6,0
348300,13,0,0,5,0
348389,9,0,0,11,0
780102,9,0,0,14,0
1017856,29,1,0,9,0
398354,14,0,0,9,0
652436,9,2,0,12,0
177104,9,2,0,13,0
385629,10,2,0,6,0
865722,8,0,0,8,0
588792,4,2,0,10,0
162521,15,0,0,5,0
193536,4,0,0,5,0
20387,11,0,0,8,0
316685,7,0,0,19,0
373771,4,0,0,15,0
335494,6,0,0,10,0
463388,9,0,0,17,0
940550,11,1,0,14,0
87767,9,0,0,11,0
580713,10,1,0,9,0
368485,6,0,0,18,0
127795,4,0,0,7,0
357838,9,0,0,14,0
587335,6,1,0,14,0
562877,6,1,0,8,0
68693,14,0,0,9,0
539068,7,0,0,10,0
621327,7,1,0,7,0
91256,18,0,0,8,0
70912,4,0,0,10,0
434816,12,0,0,11,0
502743,24,1,0,10,0
53128,8,1,0,7,0
1419118,14,2,0,16,0
204749,5,1,0,9,0
456567,3,1,0,15,0
173730,9,0,0,7,0
419508,8,1,0,19,0
260125,9,0,0,10,0
99172,8,1,0,7,0
111326,11,0,0,14,0
503985,4,0,0,18,0
518043,14,1,0,11,0
846807,7,1,0,9,0
174121,7,0,0,12,0
212111,7,1,0,10,0
513820,15,1,0,16,0
692639,10,0,0,11,0
34611,12,0,0,4,0
515853,9,1,0,9,0
131522,7,0,0,13,0
11124,9,0,0,10,0
594100,7,1,0,6,0
329991,5,0,0,8,0
602312,12,0,0,12,0
796469,10,0,0,8,0
230829,3,0,0,8,0
827895,11,0,0,5,0
383693,14,4,0,10,0
930859,7,1,0,9,0
398474,4,2,0,9,0
548839,8,4,0,23,0
646189,8,1,0,11,0
1307680,9,5,0,10,0
879085,6,0,0,5,0
791749,14,2,0,7,0
13709,9,0,0,7,0
227190,9,0,0,3,0
779848,6,0,0,24,0
302337,17,1,0,9,0
258352,6,0,0,8,0
113892,18,0,0,7,0
403154,14,0,0,7,0
447176,5,1,0,13,0
382171,9,0,0,15,0
434610,14,3,0,14,0
362128,9,1,0,2,0
233354,8,0,0,11,0
512248,7,0,0,14,0
68892,9,0,0,8,0
28042,14,0,0,12,0
136909,10,0,0,7,0
190761,21,0,0,8,0
405603,4,5,0,15,0
292987,4,0,0,12,0
578859,8,1,0,12,0
92488,2,0,0,5,0
237185,10,0,0,12,0
160433,12,0,0,14,0
333226,19,0,0,24,0
132440,8,0,0,9,0
260850,18,0,0,4,0
552270,12,0,0,17,0
385463,11,1,0,6,0
99074,12,0,0,21,0
661529,17,1,0,14,0
18847,5,0,0,11,0
609142,6,3,0,6,0
410331,9,0,0,6,0
66507,10,1,0,7,0
259040,14,0,0,7,0
93027,15,0,0,7,0
416446,11,1,0,21,0
203153,18,0,0,7,0
561032,13,0,0,11,0
375866,6,0,0,9,0
756078,8,1,0,8,0
326650,12,0,0,10,0
88015,9,0,0,29,0
95520,5,2,0,9,0
230166,23,0,0,13,0
371786,20,0,0,3,0
281621,12,1,0,10,0
807771,8,1,0,6,0
844399,20,3,0,10,0
264315,7,0,0,3,0
123850,17,0,0,17,0
483596,9,1,0,10,0
128679,2,0,0,10,0
16223,19,0,0,11,0
823645,13,0,0,6,0
124351,10,1,0,2,0
386593,11,0,0,12,0
716824,8,2,0,5,0
121791,4,0,0,22,0
1003034,8,2,0,11,0
789431,12,0,0,14,0
909554,12,0,0,14,0
544645,19,0,0,5,0
1287134,8,0,0,9,0
417622,6,0,0,4,0
767401,25,1,0,13,0
160643,12,0,0,11,0
537230,9,0,0,7,0
183250,15,0,0,1,0
264559,9,0,0,6,0
214687,9,1,0,20,0
275223,12,0,0,8,0
2048032,17,1,0,3,0
25779,15,0,0,13,0
721515,8,2,0,4,0
875348,13,0,0,21,0
142955,8,0,0,11,0
838471,10,1,0,12,0
292736,7,0,0,3,0
153542,4,0,0,16,0
1182716,19,1,0,21,0
866911,8,0,0,12,0
705306,9,2,0,11,0
44541,5,0,0,12,0
415614,8,0,0,19,0
439492,12,1,0,11,0
475505,9,0,0,9,0
293623,11,0,0,9,0
372733,10,3,0,8,0
15479,21,0,0,11,0
129986,16,1,0,10,0
773924,17,0,0,10,0
264780,15,0,0,13,0
76364,10,0,0,1,0
315312,9,0,0,4,0
342599,9,0,0,8,0
510015,12,0,0,7,0
711719,10,0,0,8,0
492651,9,0,0,9,0
440277,20,0,0,16,0
828162,5,2,0,10,0
141465,13,0,0,25,0
324531,8,0,0,5,0
359524,8,0,0,13,0
236242,9,0,0,12,0
15725,10,0,0,5,0
330605,8,0,0,9,0
88941,8,0,0,10,0
604210,23,2,0,8,0
251324,5,0,0,9,0
801185,19,0,0,11,0
929547,6,0,0,7,0
128904,10,0,0,6,0
189661,11,0,0,14,0
398676,28,4,0,7,0
81971,3,0,0,13,0
448807,14,0,0,15,0
730501,11,0,0,15,0
226015,11,0,0,16,0
456685,4,0,0,11,0
123319,21,1,0,6,0
483372,10,0,0,18,0
150036,6,0,0,5,0
178970,14,2,0,10,0
411087,11,1,0,10,0
362809,3,1,0,10,0
75116,6,0,0,7,0
165742,9,0,0,7,0
115203,8,0,0,8,0
1155738,4,1,0,21,0
360123,12,0,0,5,0
395596,4,0,0,5,0
830032,10,2,0,7,0
817695,8,5,0,32,0
360911,5,0,0,9,0
134070,6,0,0,12,0
116454,13,0,0,5,0
187406,7,0,0,32,0
358594,12,1,0,9,0
10803,13,0,0,10,0
747861,9,3,0,7,0
489476,13,0,0,14,0
785612,5,1,0,9,0
1781938,13,0,0,12,0
276669,8,2,0,16,0
519706,10,1,0,8,0
281499,7,0,0,14,0
211925,7,1,0,20,0
573232,15,1,0,6,0
123510,9,0,0,20,0
998775,15,1,0,11,0
191674,6,0,0,10,0
1330604,10,1,0,12,0
399400,5,0,0,11,0
428902,15,0,0,8,0
93452,5,0,0,9,0
410212,15,0,0,4,0
88818,1,0,0,3,0
722114,18,0,0,5,0
572212,13,0,0,7,0
1155582,14,3,0,9,0
89433,8,0,0,7,0
1017197,12,7,0,14,0
610475,16,1,0,4,0
74667,12,0,0,12,0
148429,2,1,0,8,0
33306,3,0,0,5,0
641452,12,0,0,7,0
272861,13,0,0,8,0
193545,14,0,0,10,0
496255,16,0,0,19,0
432354,6,1,0,9,0
225510,7,0,0,17,0
502181,13,1,0,11,0
45375,16,1,0,21,0
862598,18,2,0,11,0
427980,10,1,0,7,0
16698,9,0,0,7,0
17393,7,1,0,13,0
319002,12,0,0,9,0
493391,7,0,0,12,0
268396,17,0,0,5,0
160881,11,1,0,13,0
419501,9,0,0,7,0
478961,14,0,0,7,0
560635,7,2,0,8,0
699203,9,0,0,7,0
273062,14,1,0,11,0
1003809,8,2,0,9,0
574045,19,0,0,8,0
428224,6,1,0,10,0
615138,4,1,0,11,0
245166,20,0,0,8,0
1857005,16,3,0,10,0
306523,12,0,0,10,0
394428,9,1,0,5,0
239870,4,0,0,6,0
494627,3,1,0,10,0
1132540,11,0,0,16,0
207434,5,1,0,14,0
84268,7,0,0,16,0
241391,7,1,0,11,0
313078,6,0,0,9,0
601463,12,0,0,13,0
420259,10,0,0,12,0
831476,11,0,0,19,0
944803,2,0,0,7,0
12352,7,0,0,9,0
1061643,12,0,0,9,0
65205,8,0,0,3,0
300786,13,0,0,9,0
146007,11,0,0,8,0
862834,7,0,0,9,0
420894,9,0,0,5,0
148603,10,0,0,9,0
567776,14,2,0,14,0
108298,5,0,0,10,0
101371,4,0,0,9,0
1128941,14,3,0,21,0
265408,6,1,0,17,0
361749,15,0,0,9,0
162071,17,0,0,8,0
294179,5,0,0,9,0
320267,18,0,0,10,0
1181147,13,3,0,19,0
753856,10,0,0,6,0
501972,13,1,0,13,0
72209,14,0,0,4,0
70303,6,0,0,8,0
343653,13,0,0,4,0
159897,6,0,0,9,0
180583,13,0,0,11,0
317243,2,0,0,9,0
712524,7,2,0,19,0
29958,15,0,0,4,0
266896,15,3,0,6,0
687460,2,1,0,23,0
265689,3,0,0,8,0
30159,6,0,0,7,0
395142,10,1,0,7,0
1067902,13,3,0,14,0
221829,6,0,0,6,0
261741,10,0,0,14,0
368315,9,2,0,9,0
1249900,8,0,0,16,0
316644,4,2,0,13,0
871023,8,0,0,11,0
394583,15,2,0,17,0
700620,13,1,0,21,0
470208,4,1,0,16,0
87032,7,1,0,17,0
178420,18,0,0,8,0
1111372,19,0,0,13,0
68002,10,0,0,12,0
144803,19,0,0,15,0
604874,9,1,0,13,0
247227,17,0,0,6,0
448824,14,1,0,4,0
678693,13,1,0,12,0
87998,10,0,0,7,0
561420,20,0,0,10,0
159427,17,0,0,9,0
592464,8,0,0,12,0
380588,4,3,0,6,0
103426,14,0,0,16,0
950058,11,2,0,14,0
1216738,24,1,0,2,0
171991,5,0,0,6,0
713113,7,5,0,11,0
474230,2,0,0,11,0
16834,12,0,0,15,0
147705,3,0,0,7,0
401221,16,0,0,9,0
304450,7,0,0,8,0
576475,8,0,0,21,0
1222986,3,2,0,8,0
594770,4,0,0,7,0
243960,5,0,0,8,0
122934,18,0,0,11,0
199643,17,0,0,10,0
290133,6,0,0,9,0
235120,2,0,0,18,0
594364,4,0,0,10,0
293851,9,0,0,13,0
176148,6,0,0,9,0
119471,9,0,0,16,0
574390,11,0,0,18,0
107756,7,0,0,9,0
597071,10,0,0,7,0
529486,10,0,0,8,0
85396,3,0,0,14,0
319421,15,2,0,11,0
1066229,4,0,0,14,0
394430,9,0,0,8,0
636714,4,4,0,7,0
402154,6,0,0,14,0
190816,15,0,0,10,0
481061,12,0,0,6,0
390411,4,0,0,6,0
72581,6,1,0,5,0
588824,6,0,0,9,0
1191054,11,0,0,10,0
556293,5,4,0,3,0
1043014,6,2,0,8,0
108708,7,0,0,24,0
762449,5,0,0,16,0
96729,12,0,0,9,0
320061,11,0,0,8,0
638596,12,0,0,17,0
345460,3,0,0,15,0
52605,15,0,0,13,0
384315,9,1,0,18,0
179167,6,0,0,13,0
296022,13,0,0,13,0
230681,13,2,0,10,0
174216,2,0,0,23,0
418419,18,0,0,3,0
743765,7,0,0,15,0
11045,7,0,0,5,0
124621,7,0,0,6,0
286620,3,1,0,12,0
247213,11,1,0,5,0
239758,6,0,0,5,0
138963,9,0,0,7,0
794126,6,0,0,19,0
334583,4,2,0,13,0
1116733,7,0,0,8,0
53676,5,0,0,9,0
538503,10,3,0,9,0
88558,13,0,0,9,0
664458,15,0,0,7,0
692517,5,0,0,8,0
552480,13,2,0,23,0
15488,15,0,0,13,0
421352,9,1,0,17,0
432026,7,3,0,11,0
696815,5,0,0,12,0
514880,6,0,0,12,0
759425,20,0,0,6,0
117420,8,0,0,5,0
123044,2,0,0,11,0
188259,4,0,0,11,0
305368,10,1,0,7,0
156087,11,0,0,10,0
67580,7,0,0,8,0
77700,9,0,0,5,0
135291,8,0,0,9,0
382502,7,0,0,12,0
457716,13,0,0,17,0
9575,10,0,0,4,0
247647,4,1,0,17,0
156106,11,1,0,3,0
210975,7,0,0,10,0
63217,19,0,0,22,0
58194,17,0,0,6,0
222882,10,0,0,8,0
306185,6,3,0,13,0
391492,9,0,0,8,0
178253,11,1,0,5,0
907068,3,1,0,12,0
76009,7,1,0,11,0
40052,7,0,0,12,0
381441,21,1,0,19,0
619304,19,0,0,12,0
1061794,10,0,0,19,0
30441,11,0,0,8,0
523216,10,1,0,20,0
226206,7,0,0,4,0
158291,7,0,0,14,0
91194,10,0,0,11,0
300872,7,0,0,3,0
568582,5,1,0,15,0
333342,8,0,0,13,0
1041426,11,1,0,11,0
404514,15,0,0,5,0
964277,3,3,0,15,0
624429,7,0,0,11,0
413739,6,0,0,14,0
408089,11,0,0,6,0
508013,13,0,0,10,0
480023,11,0,0,12,0
380034,24,0,0,4,0
659735,4,0,0,16,0
258472,17,0,0,5,0
446130,7,1,0,8,0
301408,19,0,0,3,0
771877,10,1,0,9,0
49096,10,0,0,4,0
454929,6,1,0,15,0
789481,21,0,0,3,0
346095,10,0,0,5,0
233176,11,0,0,19,0
410691,14,1,0,7,0
402421,8,0,0,12,0
304110,6,0,0,20,0
288503,11,1,0,5,0
525982,8,1,0,8,0
532236,11,0,0,8,0
212490,6,2,0,3,0
482618,8,0,0,11,0
132511,8,0,0,6,0
197310,8,0,0,23,0
600602,29,3,0,6,0
248009,9,0,0,4,0
246750,7,3,0,11,0
544516,13,0,0,13,0
511695,8,0,0,4,0
487010,10,0,0,11,0
775853,11,5,0,5,0
357143,10,0,0,11,0
117602,12,0,0,3,0
489592,14,0,0,12,0
687285,11,1,0,6,0
546555,4,2,0,6,0
423914,3,0,0,7,0
89968,5,0,0,2,0
6598,8,0,0,14,0
591359,14,2,0,9,0
108415,6,0,0,5,0
1256478,12,3,0,9,0
563307,12,0,0,6,0
1502675,11,4,0,7,0
423065,8,1,0,15,0
616099,3,0,0,13,0
212638,9,0,0,7,0
990018,13,0,0,7,0
857252,5,1,0,7,0
589650,17,1,0,12,0
197989,8,1,0,9,0
325132,26,3,0,9,0
871324,15,1,0,7,0
162715,16,0,0,11,0
217907,9,0,0,8,0
550164,3,0,0,7,0
227051,10,2,0,9,0
1354718,7,3,0,6,0
336754,10,0,0,7,0
729750,14,0,0,6,0
418054,19,0,0,14,0
244940,9,0,0,19,0
530457,9,1,0,13,0
713543,8,2,0,4,0
120032,13,0,0,17,0
25548,10,0,0,4,0
242643,7,0,0,0,0
224409,15,0,0,8,0
384766,10,1,0,9,0
115186,13,2,0,9,0
876215,16,1,0,15,0
33449,12,0,0,5,0
365630,11,2,0,9,0
140282,18,0,0,10,0
693318,12,1,0,8,0
867669,13,0,0,8,0
361548,5,1,0,8,0
524720,19,0,0,11,0
971070,12,0,0,5,0
448443,7,0,0,4,0
206438,11,0,0,13,0
185746,6,0,0,25,0
1204514,6,1,0,26,0
847950,8,0,0,13,0
31873,4,0,0,9,0
324018,11,0,0,15,0
128445,20,0,0,14,0
225191,11,0,0,6,0
584418,8,1,0,16,0
11310,1,0,0,9,0
688518,10,0,0,10,0
644169,16,0,0,10,0
543881,6,2,0,17,0
598175,5,0,0,9,0
152536,7,0,0,9,0
386358,16,4,0,9,0
113158,5,0,0,8,0
115282,6,0,0,10,0
139135,10,1,0,6,0
97029,9,0,0,5,0
15948,8,0,0,7,0
627686,21,1,0,7,0
110261,6,0,0,4,0
443963,13,1,0,9,0
211813,20,0,0,7,0
93783,9,0,0,11,0
321543,8,0,0,8,0
226269,6,0,0,18,0
115097,16,1,0,6,0
268980,11,0,0,6,0
933897,12,4,0,7,0
551187,15,0,0,14,0
443752,20,0,0,14,0
539079,8,0,0,14,0
6965,9,0,0,11,0
314757,7,1,0,18,0
508888,11,1,0,14,0
225027,11,0,0,5,0
496872,14,0,0,15,0
266894,6,0,0,6,0
370767,11,0,0,4,0
24074,2,0,0,12,0
232380,9,1,0,14,0
563407,12,0,0,9,0
396156,6,2,0,8,0
360131,4,0,0,4,0
712040,13,2,0,10,0
416068,11,3,0,14,0
225638,7,0,0,8,0
764148,14,0,0,10,0
338657,22,1,0,10,0
84365,20,0,0,3,0
321718,12,1,0,5,0
1801847,12,0,0,16,0
33525,12,0,0,6,0
171563,14,0,0,7,0
459326,9,2,0,10,0
693399,5,1,0,8,0
403009,5,3,0,6,0
932397,8,0,0,9,0
495851,18,2,0,17,0
60016,3,0,0,6,0
247929,7,0,0,11,0
34237,5,0,0,11,0
461723,7,0,0,7,0
726067,12,0,0,4,0
355269,32,1,0,6,0
448682,7,2,0,11,0
665479,7,1,0,7,0
569959,12,0,0,16,0
134011,10,0,0,7,0
1263961,6,2,0,10,0
889234,10,2,0,9,0
21076,14,0,0,7,0
89602,8,0,0,12,0
326077,12,2,0,10,0
541684,12,2,0,7,0
46733,3,0,0,4,0
622889,14,0,0,17,0
199170,9,0,0,8,0
317653,4,0,0,10,0
391318,11,1,0,10,0
313405,7,2,0,8,0
270258,8,0,0,8,0
584483,16,0,0,6,0
252198,6,0,0,5,0
839180,16,3,0,14,0
727870,12,1,0,5,0
423741,4,1,0,18,0
1643026,15,4,0,12,0
385203,7,0,0,12,0
790575,17,2,0,7,0
80262,18,0,0,11,0
548916,1,0,0,17,0
430634,11,0,0,9,0
184993,14,1,0,13,0
211581,5,0,0,4,0
42944,3,0,0,4,0
583133,7,0,0,20,0
379684,15,0,0,7,0
27582,8,0,0,12,0
540093,10,0,0,3,0
565058,12,2,0,6,0
174451,11,0,0,5,0
585320,7,2,0,10,0
776821,2,0,0,9,0
461250,14,0,0,7,0
191443,4,0,0,6,0
47386,10,0,0,7,0
265283,5,0,0,7,0
1466278,6,0,0,12,0
812523,7,5,0,14,0
221302,9,0,0,5,0
9791,18,0,0,6,0
86037,16,0,0,11,0
445642,5,0,0,3,0
480387,11,5,0,4,0
