292687,83,17,0,183,0
108310,190,2,0,120,0
73879,94,1,0,136,0
13374,128,1,0,136,0
61946,72,3,0,276,0
374214,149,29,0,210,0
114887,129,13,0,141,0
10645,29,2,0,201,0
14570,112,5,0,110,0
10740,169,0,0,119,0
41631,111,3,0,191,0
32289,157,6,0,133,0
53777,146,4,0,68,0
4775,71,3,0,100,0
17962,216,3,0,103,0
59596,223,2,0,134,0
63167,137,11,0,180,0
18356,44,4,0,93,0
4554,169,0,0,143,0
285670,206,18,0,161,0
26636,362,7,0,229,0
127296,212,1,0,150,0
61161,189,1,0,84,0
4473,185,1,0,112,0
144082,193,7,0,109,0
148440,120,2,0,133,0
18362,414,3,0,142,0
239990,178,7,0,232,0
87195,156,5,0,211,0
8776,174,1,0,164,0
198535,108,8,0,154,0
130133,128,11,0,166,0
91411,62,2,0,114,0
6082,110,0,0,142,0
184305,135,6,0,151,0
173679,104,8,0,186,0
207038,101,21,0,261,0
249593,122,6,0,196,0
169367,75,14,0,177,0
10320,150,4,0,183,0
39617,116,4,0,212,0
26863,127,1,0,140,0
27951,203,0,0,118,0
88920,201,0,0,86,0
353487,139,11,0,151,0
222827,62,12,0,145,0
16889,183,1,0,128,0
20614,202,3,0,128,0
15778,173,2,0,146,0
130549,60,3,0,103,0
120194,173,2,0,143,0
284612,186,9,0,85,0
262879,63,23,0,144,0
45648,245,1,0,230,0
89205,183,6,0,344,0
4452,174,6,0,99,0
51595,196,1,0,149,0
210396,205,10,0,93,0
3552,183,0,0,126,0
166129,187,6,0,145,0
129732,156,8,0,106,0
405080,214,5,0,172,0
66648,43,4,0,148,0
14953,200,10,0,215,0
30715,124,0,0,195,0
8069,201,3,0,181,0
13642,72,3,0,264,0
107885,66,6,0,177,0
78173,281,10,0,157,0
148002,50,1,0,185,0
56438,445,4,0,178,0
97179,204,4,0,93,0
411747,397,17,0,327,0
21697,287,3,0,131,0
28744,191,6,0,118,0
49155,139,7,0,241,0
39396,316,4,0,124,0
30458,217,6,0,142,0
30783,121,7,0,86,0
28396,180,7,0,90,0
10340,151,3,0,131,0
35812,163,3,0,255,0
193601,168,4,0,191,0
8691,50,5,0,232,0
53594,84,9,0,239,0
67717,112,12,0,173,0
19653,77,0,0,110,0
181885,185,8,0,82,0
352616,210,9,0,220,0
8593,148,2,0,299,0
47756,295,2,0,241,0
6841,263,16,0,98,0
24101,33,7,0,90,0
137141,174,8,0,166,0
20508,52,6,0,58,0
131068,161,9,0,120,0
78452,291,3,0,225,0
19162,73,4,0,70,0
8546,205,5,0,108,0
99314,119,7,0,170,0
15214,78,2,0,104,0
189124,278,5,0,101,0
110545,133,3,0,223,0
6944,137,0,0,187,0
7343,224,2,0,141,0
20603,241,3,0,108,0
70060,150,4,0,154,0
84812,136,1,0,326,0
417400,125,28,0,161,0
14260,195,3,0,265,0
54943,92,18,0,197,0
193328,94,10,0,222,0
463359,242,28,0,83,0
64021,233,0,0,152,0
53202,222,1,0,103,0
35474,176,1,0,179,0
26308,113,3,0,107,0
194101,152,2,0,390,0
104638,92,2,0,67,0
2719,148,5,0,88,0
13405,122,3,0,72,0
23903,111,2,0,202,0
100532,104,0,0,132,0
118942,125,11,0,79,0
26762,70,1,0,129,0
191673,112,2,0,150,0
14913,151,7,0,94,0
8751,132,2,0,94,0
51560,124,7,0,119,0
20067,100,8,0,196,0
127789,94,9,0,81,0
82655,126,13,0,103,0
159749,229,7,0,218,0
8540,159,3,0,75,0
89597,72,3,0,207,0
40775,91,1,0,79,0
105409,308,9,0,93,0
394603,209,23,0,192,0
36309,120,1,0,88,0
224113,254,3,0,108,0
69826,93,2,0,259,0
12472,132,6,0,166,0
77589,105,0,0,197,0
8153,104,4,0,110,0
99681,288,8,0,141,0
93187,129,12,0,79,0
69724,110,4,0,115,0
126657,141,2,0,266,0
6279,189,1,0,162,0
13256,82,2,0,74,0
44003,189,4,0,109,0
26846,61,0,0,132,0
24565,144,4,0,132,0
29607,184,4,0,98,0
39783,191,0,0,153,0
64922,242,7,0,110,0
231911,373,6,0,124,0
44917,127,4,0,80,0
245469,238,9,0,136,0
112583,145,16,0,95,0
107384,210,11,0,221,0
3766,139,1,0,158,0
15892,88,5,0,114,0
14011,154,0,0,107,0
78823,223,3,0,81,0
46326,223,3,0,183,0
367776,153,16,0,137,0
45605,100,4,0,89,0
252165,244,11,0,88,0
96956,67,11,0,79,0
39488,75,5,0,134,0
226762,171,12,0,132,0
46776,295,4,0,115,0
132147,112,11,0,185,0
4680,48,4,0,114,0
9987,181,0,0,140,0
10263,242,2,0,159,0
6537,73,2,0,134,0
55393,103,10,0,48,0
8431,78,2,0,87,0
401125,224,15,0,186,0
40904,212,3,0,219,0
10176,231,2,0,251,0
21397,166,10,0,192,0
464156,166,26,0,281,0
49166,76,2,0,212,0
383830,71,0,0,140,0
176796,154,8,0,206,0
7733,68,2,0,241,0
36935,24,1,0,104,0
41717,95,0,0,161,0
61500,117,6,0,129,0
89256,188,8,0,210,0
263841,61,7,0,155,0
52866,191,6,0,182,0
56272,205,3,0,118,0
36775,168,2,0,79,0
4530,336,3,0,109,0
156102,152,11,0,129,0
73510,118,5,0,83,0
14491,168,1,0,155,0
6663,130,0,0,84,0
29105,98,4,0,144,0
26009,233,9,0,120,0
70234,244,7,0,121,0
167890,55,16,0,154,0
57218,149,12,0,112,0
74745,204,5,0,250,0
197366,74,16,0,252,0
5290,234,2,0,104,0
129812,183,0,0,131,0
59948,129,16,0,147,0
128902,219,8,0,186,0
70244,61,9,0,99,0
141015,178,14,0,193,0
90723,39,4,0,81,0
6660,70,3,0,133,0
148029,109,7,0,211,0
5162,157,2,0,254,0
17622,174,2,0,288,0
14051,76,0,0,77,0
14606,224,0,0,239,0
2356,69,4,0,147,0
80776,136,3,0,125,0
13778,95,1,0,141,0
93732,217,2,0,91,0
122455,244,7,0,101,0
179986,197,4,0,237,0
77231,153,10,0,146,0
11576,156,4,0,136,0
205502,94,8,0,175,0
14172,160,7,0,137,0
130650,94,4,0,149,0
33691,81,8,0,198,0
20207,231,8,0,150,0
5817,106,0,0,176,0
78817,373,3,0,106,0
16684,105,0,0,166,0
71112,25,0,0,126,0
20079,122,2,0,182,0
112002,187,11,0,81,0
21865,132,2,0,151,0
105015,88,9,0,198,0
40557,80,1,0,98,0
90056,141,11,0,217,0
47998,47,5,0,120,0
31775,42,14,0,160,0
3836,162,7,0,49,0
107065,133,4,0,65,0
275215,107,13,0,195,0
10556,122,0,0,88,0
3242,125,3,0,102,0
3538,268,0,0,118,0
24165,352,4,0,131,0
145116,252,4,0,121,0
6000,134,2,0,176,0
53108,115,6,0,116,0
96568,86,1,0,255,0
30200,149,5,0,125,0
26755,164,4,0,168,0
288953,94,9,0,194,0
29949,172,1,0,167,0
5347,131,4,0,130,0
207502,143,15,0,103,0
89359,65,11,0,183,0
79097,79,9,0,176,0
8526,122,1,0,80,0
25721,153,1,0,136,0
219206,252,4,0,153,0
4475,167,3,0,157,0
12926,162,5,0,121,0
116195,230,1,0,180,0
83227,173,6,0,91,0
332103,127,10,0,215,0
114935,277,6,0,238,0
80172,84,10,0,150,0
105736,183,0,0,344,0
12018,57,0,0,248,0
7112,93,9,0,140,0
