1474,3891658,30,4480797,30,348,107,0,285,0
5441,4945973,30,4521878,30,265,67,0,248,0
621,3287882,30,4627449,30,283,117,0,273,0
8180,3158956,30,4402786,30,293,83,0,225,0
912,3705674,30,4994991,30,204,125,0,264,0
2398,4830530,30,6405166,30,300,120,0,231,0
624,4077699,30,4333760,30,475,90,0,234,0
6618,3809651,30,3982196,30,289,80,0,368,0
9958,2065862,30,6133704,30,271,108,0,220,0
21885,3047407,30,5293101,30,404,97,0,230,0
6654,4299797,30,4530461,30,370,62,0,166,0
3652,3675398,30,4101296,30,430,87,0,207,0
2095,4006886,30,4189006,30,243,89,0,291,0
2176,4928814,30,4535490,30,293,81,0,353,0
1351,4412757,30,4346370,30,279,95,0,290,0
1447,4286199,30,4047562,30,302,109,0,405,0
2901,3622862,30,5193314,30,275,92,0,285,0
8451,2969828,30,4774115,30,121,76,0,234,0
2857,3971538,30,4983267,30,222,92,0,293,0
578,3310140,30,3702652,30,317,86,0,138,0
946,3351596,30,3252505,30,192,57,0,329,0
402,4398774,30,5197534,30,138,67,0,270,0
2445,4874447,30,3473424,30,361,86,0,386,0
1717,3369233,30,5156094,30,440,101,0,340,0
1285,4636236,30,5419361,30,262,97,0,344,0
3303,3555790,30,3726295,30,221,75,0,156,0
11204,4565728,30,5631609,30,150,123,0,226,0
2842,3574549,30,3956999,30,278,109,0,208,0
688,3751026,30,4433329,30,304,83,0,234,0
527,3987802,30,5228461,30,410,138,0,415,0
5155,4960454,30,3390307,30,273,49,0,535,0
2104,3113053,30,3982059,30,345,102,0,251,0
2870,4250201,30,4715590,30,300,125,0,206,0
4330,3779387,30,3823289,30,321,81,0,259,0
427,2291069,30,4551061,30,240,67,0,209,0
1904,4063178,30,3974407,30,253,84,0,231,0
1963,3527724,30,3943902,30,280,83,0,278,0
592,4444613,30,4328206,30,261,95,0,385,0
848,4791576,30,3960527,30,242,93,0,429,0
10380,3608047,30,4391314,30,181,93,0,379,0
1841,4856759,30,4649782,30,186,76,0,268,0
1151,3797262,30,4979956,30,308,108,0,246,0
817,3405997,30,4605113,30,313,136,0,239,0
600,3221978,30,5155973,30,258,82,0,168,0
10778,2357300,30,5354515,30,164,84,0,147,0
291,5034820,30,4401729,30,304,97,0,234,0
3792,5492698,30,4951146,30,396,99,0,280,0
8649,3808976,30,4775246,30,254,92,0,272,0
2088,3538126,30,3219068,30,203,87,0,204,0
1921,4527018,30,5749635,30,408,122,0,312,0
1161,4831621,30,3728696,30,345,135,0,372,0
2961,3614067,30,3356171,30,90,94,0,342,0
2106,4082499,30,3738014,30,356,76,0,304,0
549,4768907,30,4158227,30,247,82,0,336,0
760,3656754,30,4063346,30,178,78,0,269,0
4590,4332481,30,3578028,30,234,130,0,361,0
5452,3718649,30,5443412,30,194,135,0,331,0
4719,4078492,30,4530431,30,215,77,0,373,0
2409,4665395,30,4178450,30,296,66,0,355,0
2665,4008476,30,5762268,30,339,82,0,288,0
2333,3369534,30,3549835,30,326,82,0,298,0
1101,3495894,30,4877923,30,349,87,0,313,0
6527,3319089,30,4468700,30,230,108,0,343,0
818,3463391,30,5250671,30,290,102,0,237,0
11694,4175072,30,6033357,30,303,104,0,304,0
3976,2947241,30,5820574,30,192,89,0,228,0
3732,3085937,30,3889928,30,247,126,0,302,0
13807,2917658,30,5412904,30,454,101,0,353,0
11883,3561484,30,3619895,30,191,86,0,176,0
655,3340455,30,3814003,30,216,117,0,394,0
674,4089683,30,3988824,30,387,71,0,313,0
597,2609922,30,4121552,30,302,89,0,195,0
7146,2434388,30,4802139,30,236,69,0,192,0
9482,4715931,30,4452869,30,310,104,0,196,0
439,3129537,30,3136908,30,226,92,0,269,0
526,4103013,30,3856774,30,217,130,0,288,0
420,3635122,30,3742503,30,162,87,0,486,0
668,3535800,30,3543919,30,187,65,0,248,0
14126,3684803,30,5146147,30,292,88,0,306,0
6498,3031057,30,3988054,30,137,69,0,279,0
960,2673541,30,5462792,30,275,100,0,342,0
11111,3709955,30,3870058,30,349,109,0,313,0
4032,3933603,30,3216816,30,220,47,0,183,0
5635,4132342,30,3771323,30,296,75,0,330,0
13951,4159225,30,5646113,30,333,65,0,261,0
10826,3868828,30,5062060,30,277,95,0,282,0
1494,3648103,30,6158039,30,349,98,0,126,0
2857,3983613,30,3344417,30,323,90,0,188,0
2878,4719345,30,5044786,30,387,107,0,314,0
1275,2798921,30,4428904,30,338,105,0,336,0
1670,2978182,30,4289976,30,444,62,0,144,0
923,2829889,30,6100562,30,266,107,0,129,0
1462,3706169,30,4130085,30,356,142,0,176,0
1742,3960799,30,4068700,30,201,81,0,184,0
1541,5094452,30,4561588,30,332,122,0,248,0
483,2900450,30,3999425,30,271,74,0,196,0
429,4206879,30,5155355,30,455,94,0,378,0
376,2529678,30,3885308,30,296,59,0,249,0
16912,4475969,30,5578641,30,259,101,0,297,0
884,4252694,30,4467524,30,279,87,0,364,0
2259,3861573,30,4332424,30,383,93,0,206,0
4021,2424550,30,5165181,30,390,104,0,296,0
1003,3278000,30,4580878,30,302,87,0,219,0
12024,5277473,30,4324643,30,373,107,0,297,0
4207,3336317,30,4178488,30,438,79,0,207,0
8001,5432819,30,5007183,30,246,110,0,298,0
11129,5791712,30,4470155,30,469,98,0,321,0
702,4510017,30,4107554,30,212,119,0,255,0
749,3753483,30,4750226,30,85,96,0,185,0
27555,3177986,30,7212925,30,406,150,0,175,0
417,3019427,30,3364827,30,383,121,0,162,0
10335,3355811,30,4422335,30,292,81,0,203,0
1655,3609226,30,3547444,30,316,80,0,207,0
735,3159881,30,4097342,30,192,78,0,170,0
760,4546493,30,6214498,30,405,108,0,302,0
6345,4832169,30,4642214,30,285,80,0,336,0
1295,4023850,30,4457664,30,279,107,0,444,0
3100,3366340,30,4058900,30,235,96,0,309,0
1641,3921940,30,5801504,30,360,123,0,210,0
1500,3767129,30,4708332,30,335,88,0,170,0
728,3625175,30,4853412,30,289,78,0,367,0
7141,3164758,30,4580656,30,295,57,0,396,0
2636,2565533,30,4665451,30,164,83,0,362,0
494,5328704,30,4194940,30,267,95,0,355,0
2298,3394313,30,4941518,30,381,85,0,206,0
3256,3589605,30,4290064,30,395,98,0,248,0
10103,3725536,30,4038326,30,214,65,0,270,0
1886,2466552,30,6577368,30,302,104,0,239,0
1382,3953691,30,4752022,30,439,68,0,329,0
680,3963385,30,4091438,30,99,117,0,285,0
10581,3454458,30,5504061,30,344,90,0,251,0
2224,3669565,30,7388886,30,363,114,0,399,0
724,4644201,30,3507751,30,240,58,0,184,0
3885,3379305,30,4037338,30,191,81,0,359,0
1158,3516608,30,6190108,30,519,108,0,287,0
9065,3163404,30,5420854,30,305,102,0,202,0
7104,3030460,30,7080811,30,268,94,0,220,0
5001,3231683,30,4254821,30,169,107,0,189,0
567,4095394,30,6534557,30,388,154,0,307,0
11355,3729384,30,5545658,30,301,59,0,411,0
13355,4958050,30,5837476,30,480,121,0,221,0
1471,3772711,30,4019579,30,296,104,0,383,0
2292,2936857,30,3984075,30,405,89,0,327,0
937,3832834,30,4316676,30,230,100,0,211,0
2026,3373918,30,3553259,30,289,103,0,293,0
749,4147518,30,5006446,30,269,103,0,371,0
554,3819187,30,4589434,30,218,101,0,378,0
15345,3921150,30,4350812,30,301,134,0,282,0
729,4513887,30,4206666,30,357,109,0,213,0
17323,3672731,30,4899509,30,296,69,0,268,0
2033,3684561,30,3705155,30,140,88,0,205,0
4328,4024744,30,3566330,30,520,69,0,429,0
1552,2710255,30,4459271,30,280,90,0,183,0
607,3666171,30,4779836,30,428,120,0,281,0
408,3588778,30,5627002,30,335,100,0,271,0
8005,4109943,30,3263303,30,172,76,0,324,0
1277,4021456,30,5235929,30,324,106,0,241,0
672,3776102,30,3126058,30,128,65,0,221,0
1489,3542047,30,4848213,30,187,102,0,248,0
9582,2970714,30,5303318,30,409,96,0,282,0
974,3702780,30,5171080,30,414,95,0,353,0
1490,2945720,30,3269573,30,202,89,0,322,0
4483,4600388,30,3665162,30,344,82,0,390,0
4395,3422108,30,3441781,30,278,52,0,269,0
6233,2795966,30,5131009,30,191,112,0,321,0
454,3635577,30,3189316,30,233,74,0,319,0
2252,4740184,30,4979977,30,270,124,0,292,0
3595,3568647,30,4830655,30,399,81,0,272,0
14073,4240305,30,4617571,30,500,88,0,219,0
8161,3800033,30,5209480,30,132,105,0,409,0
1090,3540214,30,4604534,30,373,99,0,232,0
1034,2782980,30,4361536,30,200,81,0,151,0
908,5495268,30,4933691,30,303,159,0,485,0
529,3246043,30,3692283,30,233,82,0,262,0
968,2687309,30,4248057,30,387,125,0,201,0
631,2823075,30,3425488,30,181,75,0,249,0
949,4103721,30,4395956,30,220,102,0,336,0
1550,2439879,30,4800595,30,258,61,0,207,0
1648,4727468,30,5635213,30,292,110,0,298,0
1643,6005450,30,5382532,30,267,139,0,410,0
10419,3741527,30,4132642,30,157,89,0,352,0
501,3908915,30,4294401,30,165,106,0,336,0
1737,3308782,30,5673457,30,382,71,0,240,0
288,3426663,30,5850449,30,462,105,0,164,0
1686,3737245,30,4679566,30,262,62,0,194,0
3610,3392069,30,3913925,30,241,93,0,311,0
410,3500621,30,6359009,30,329,126,0,250,0
1172,3106446,30,4960157,30,415,135,0,228,0
4856,3878873,30,5691870,30,331,119,0,258,0
9247,4311015,30,5250973,30,164,80,0,338,0
1740,3786015,30,3885001,30,292,71,0,465,0
741,3149701,30,6021744,30,352,96,0,273,0
6890,2361862,30,3669827,30,179,67,0,207,0
3773,4196049,30,4735925,30,258,104,0,279,0
1882,3960348,30,2831540,30,142,61,0,283,0
716,5033611,30,3372775,30,160,66,0,423,0
2206,3451119,30,4020275,30,301,60,0,238,0
560,4456764,30,4293123,30,324,98,0,303,0
1880,3987829,30,5593966,30,277,82,0,322,0
272,3540375,30,3634163,30,275,66,0,278,0
1139,3467498,30,3307354,30,182,58,0,286,0
426,3358293,30,4350477,30,238,120,0,234,0
568,2737470,30,5282449,30,567,123,0,206,0
1808,3452440,30,5073372,30,340,137,0,267,0
450,3599805,30,5625117,30,153,91,0,216,0
2398,3249668,30,4169437,30,349,71,0,291,0
5491,3429782,30,5572116,30,163,144,0,201,0
2532,3844419,30,5398427,30,347,107,0,295,0
445,4007245,30,5401984,30,201,123,0,334,0
4173,5090352,30,4237912,30,248,120,0,257,0
1239,3190454,30,5394830,30,426,107,0,283,0
4240,3205997,30,3254750,30,210,57,0,209,0
778,3123750,30,4198495,30,384,117,0,228,0
11426,2945815,30,4323371,30,206,70,0,455,0
1358,4380485,30,4442286,30,246,132,0,375,0
832,4513615,30,4951975,30,239,109,0,380,0
551,4294379,30,3530747,30,171,104,0,360,0
748,3199023,30,4328658,30,417,91,0,344,0
16297,4053451,30,4330392,30,195,94,0,375,0
16027,3644435,30,5224238,30,376,111,0,271,0
707,4334975,30,5571493,30,673,145,0,262,0
5587,2852835,30,4564236,30,241,108,0,149,0
2775,4092229,30,4656751,30,267,61,0,323,0
366,4227063,30,4599746,30,561,139,0,300,0
8098,3774898,30,5137640,30,355,105,0,185,0
3422,3819767,30,4637604,30,165,76,0,264,0
8210,3323509,30,4736273,30,171,61,0,224,0
11996,2364278,30,4429000,30,381,97,0,244,0
3731,3281234,30,4276880,30,193,75,0,200,0
1558,3920849,30,4366910,30,245,86,0,297,0
