11814,2,176,4,0,173,0
1652,0,111,0,0,96,0
2958,0,77,1,0,81,0
1771,0,186,0,0,54,0
5356,0,379,2,0,68,0
7911,0,66,3,0,132,0
566,0,309,1,0,79,0
3723,0,66,0,0,78,0
7207,0,195,0,0,95,0
2984,0,145,0,0,84,0
4968,0,65,0,0,159,0
4083,0,126,1,0,121,0
6460,0,64,0,0,105,0
12029,1,88,0,0,151,0
8128,0,90,1,0,93,0
4158,0,163,4,0,105,0
11201,1,316,1,0,167,0
3670,0,122,0,0,129,0
13637,1,187,1,0,114,0
2478,0,147,1,0,94,0
6314,0,133,2,0,150,0
14550,2,135,4,0,224,0
11683,1,173,2,0,165,0
6648,0,63,0,0,79,0
11158,1,321,3,0,225,0
2487,0,207,1,0,61,0
11895,1,297,2,0,143,0
3738,0,85,0,0,55,0
1405,0,90,0,0,102,0
1404,0,85,0,0,121,0
15917,1,103,0,0,182,0
10925,1,190,1,0,105,0
5191,0,76,0,0,123,0
4543,0,81,1,0,125,0
3413,0,118,0,0,69,0
1746,0,212,0,0,70,0
16888,1,51,0,0,194,0
1777,0,103,0,0,76,0
918,0,165,0,0,100,0
4184,0,163,0,0,62,0
10489,1,79,0,0,154,0
798,0,120,0,0,81,0
617,0,72,0,0,89,0
900,0,86,2,0,88,0
1483,0,144,0,0,58,0
11246,1,60,0,0,260,0
6958,0,289,3,0,94,0
687,0,74,0,0,58,0
1524,0,62,0,0,89,0
13133,1,62,0,0,140,0
16073,1,73,0,0,160,0
13001,1,162,1,0,150,0
2492,0,100,0,0,73,0
14508,1,97,0,0,108,0
1757,0,151,0,0,123,0
1397,0,170,0,0,80,0
3859,0,48,0,0,105,0
3019,0,67,0,0,114,0
2287,0,141,0,0,37,0
12281,1,48,0,0,189,0
19372,1,63,3,0,142,0
12170,1,175,2,0,130,0
5443,0,80,0,0,102,0
1053,0,121,0,0,99,0
3768,0,179,1,0,109,0
2217,0,95,0,0,128,0
21812,2,167,1,0,254,0
19621,2,164,6,0,179,0
5031,0,63,0,0,74,0
3729,0,144,2,0,62,0
17936,1,59,0,0,137,0
11213,1,74,3,0,182,0
16157,1,225,8,0,155,0
3243,0,166,1,0,73,0
6647,0,148,1,0,79,0
1239,0,52,1,0,78,0
7937,0,131,1,0,117,0
21011,2,333,5,0,225,0
15380,1,168,2,0,135,0
2478,0,213,1,0,80,0
5355,0,62,2,0,78,0
13152,1,151,2,0,137,0
6595,0,59,0,0,59,0
10801,1,60,1,0,257,0
10543,1,200,0,0,253,0
10464,1,257,6,0,144,0
6456,0,180,1,0,128,0
10128,1,120,0,0,100,0
1444,0,79,0,0,58,0
18267,1,120,4,0,168,0
3584,0,133,0,0,76,0
11454,1,137,2,0,230,0
2251,0,107,0,0,89,0
16243,1,192,4,0,132,0
11161,1,81,0,0,101,0
4893,0,74,2,0,91,0
9493,0,116,0,0,112,0
1606,0,78,0,0,50,0
1271,0,74,0,0,114,0
3125,0,75,0,0,72,0
3365,0,80,0,0,62,0
4878,0,251,1,0,82,0
1296,0,90,0,0,94,0
6640,0,128,0,0,63,0
8600,0,297,3,0,69,0
7904,0,135,0,0,65,0
2957,0,148,1,0,88,0
10805,1,155,4,0,159,0
1296,0,182,1,0,92,0
1926,0,62,0,0,64,0
1136,0,94,0,0,68,0
3664,0,108,1,0,72,0
12178,1,282,6,0,105,0
13171,1,237,2,0,184,0
1556,0,520,1,0,82,0
4804,0,69,0,0,104,0
19749,1,336,18,0,142,0
2398,0,198,2,0,87,0
2298,0,179,1,0,159,0
1482,0,71,0,0,85,0
8886,0,114,2,0,60,0
15860,1,279,4,0,149,0
2501,0,74,0,0,56,0
2075,0,52,1,0,68,0
11136,1,77,0,0,180,0
9102,0,271,2,0,48,0
13527,1,301,5,0,174,0
17113,1,245,3,0,165,0
4653,0,87,0,0,120,0
1327,0,108,0,0,84,0
10614,1,134,1,0,207,0
2555,0,234,0,0,70,0
13126,2,87,1,0,122,0
2344,0,79,0,0,69,0
11406,1,72,0,0,159,0
3012,0,265,1,0,64,0
3130,0,107,0,0,92,0
23382,2,274,4,0,275,0
448,0,59,0,0,65,0
1389,0,131,1,0,61,0
2535,0,114,0,0,57,0
2751,0,144,0,0,53,0
5077,0,153,1,0,104,0
3211,0,218,1,0,127,0
16044,1,75,0,0,145,0
12671,1,251,3,0,140,0
14279,1,41,1,0,122,0
9305,0,214,3,0,73,0
2123,0,40,2,0,139,0
4379,0,62,1,0,93,0
11864,1,184,0,0,194,0
8720,0,184,0,0,81,0
1440,0,96,1,0,125,0
15542,1,147,3,0,172,0
1308,0,98,0,0,90,0
14914,1,60,2,0,143,0
2354,0,280,2,0,93,0
17804,1,117,5,0,183,0
12916,1,176,4,0,124,0
10895,1,108,0,0,147,0
12235,1,89,1,0,187,0
5195,0,51,0,0,63,0
15175,1,149,1,0,143,0
8964,0,92,0,0,92,0
14230,1,52,0,0,177,0
9825,0,105,3,0,97,0
7817,0,80,0,0,78,0
7318,0,75,0,0,154,0
1756,0,144,0,0,102,0
2368,0,98,0,0,79,0
1179,0,80,1,0,58,0
1446,0,282,0,0,56,0
1530,0,198,2,0,66,0
11138,1,277,3,0,205,0
6487,0,146,0,0,80,0
7553,0,106,0,0,70,0
3029,0,58,0,0,63,0
17154,1,44,0,0,191,0
8748,0,92,1,0,82,0
2814,0,161,4,0,105,0
5168,0,65,0,0,67,0
4018,0,40,2,0,87,0
10789,1,201,4,0,131,0
3109,0,192,1,0,63,0
12249,1,136,5,0,142,0
1551,0,45,0,0,64,0
2851,0,156,0,0,71,0
1140,0,101,1,0,59,0
2939,0,119,1,0,50,0
6470,0,95,0,0,55,0
11967,1,339,4,0,160,0
8166,0,158,1,0,94,0
2169,0,170,0,0,71,0
8754,0,102,0,0,52,0
19250,1,108,1,0,166,0
5239,0,79,1,0,68,0
3276,0,121,2,0,97,0
8997,0,121,0,0,114,0
11341,2,209,2,0,198,0
5650,0,70,0,0,51,0
7932,0,72,0,0,61,0
4505,0,79,0,0,44,0
1505,0,111,0,0,116,0
16178,1,67,0,0,172,0
2073,0,111,1,0,47,0
1700,0,49,0,0,49,0
7994,0,172,1,0,77,0
12650,1,369,5,0,93,0
19657,1,97,1,0,147,0
2960,0,75,1,0,87,0
2253,0,61,0,0,99,0
11638,1,75,0,0,152,0
1979,0,178,2,0,78,0
4375,0,360,1,0,89,0
3953,0,128,0,0,73,0
11589,1,68,0,0,177,0
6048,0,144,0,0,86,0
11889,1,60,0,0,119,0
731,0,90,0,0,73,0
14128,1,512,10,0,120,0
2785,0,111,2,0,65,0
3949,0,174,0,0,72,0
8735,0,208,3,0,73,0
841,0,313,1,0,85,0
2435,0,116,0,0,67,0
10391,1,171,1,0,155,0
938,0,59,0,0,63,0
20822,2,131,1,0,309,0
3184,0,129,1,0,71,0
1092,0,256,1,0,93,0
5178,0,61,0,0,108,0
1275,0,135,0,0,103,0
15508,1,123,3,0,176,0
2298,0,40,0,0,132,0
3448,0,113,0,0,37,0
17168,1,215,2,0,151,0
10141,1,91,0,0,177,0
15602,1,68,0,0,215,0
13785,1,79,0,0,177,0
2242,0,133,1,0,108,0
1734,0,72,0,0,35,0
10797,2,205,4,0,175,0
8872,0,118,0,0,75,0
2900,0,97,2,0,76,0
14068,1,240,5,0,186,0
1145,0,125,0,0,94,0
11649,2,316,6,0,114,0
11812,1,157,1,0,124,0
4040,0,179,0,0,60,0
1179,0,29,0,0,83,0
8832,0,93,0,0,88,0
3241,0,121,0,0,62,0
12696,1,235,3,0,149,0
19470,1,111,2,0,187,0
1946,0,258,0,0,94,0
839,0,80,0,0,79,0
2730,0,52,0,0,128,0
7992,0,171,2,0,73,0
2064,0,158,2,0,41,0
5703,0,112,2,0,58,0
12593,1,249,3,0,108,0
3620,0,83,0,0,74,0
20197,3,289,6,0,241,0
14354,1,243,0,0,124,0
3560,0,93,0,0,69,0
7416,0,249,1,0,46,0
5792,0,194,1,0,110,0
10578,1,168,1,0,112,0
13874,1,130,3,0,145,0
1426,0,57,0,0,96,0
2502,0,212,0,0,130,0
6627,0,86,0,0,80,0
6826,0,174,1,0,84,0
11152,1,61,0,0,164,0
12175,1,43,0,0,179,0
21171,2,222,1,0,212,0
4784,0,196,0,0,89,0
15743,1,87,1,0,130,0
2218,0,141,0,0,93,0
17784,1,159,3,0,140,0
16655,1,152,0,0,201,0
7371,0,40,0,0,51,0
10650,2,269,3,0,104,0
1130,0,203,0,0,108,0
2711,0,101,0,0,59,0
865,0,104,0,0,93,0
3028,0,54,0,0,94,0
3582,0,232,0,0,85,0
11413,1,410,7,0,151,0
10887,1,132,1,0,113,0
1301,0,301,3,0,127,0
3649,0,67,1,0,88,0
2902,0,231,3,0,66,0
12958,1,301,3,0,144,0
3807,0,92,0,0,43,0
13059,2,117,1,0,193,0
8074,0,55,0,0,101,0
12220,1,208,3,0,82,0
26746,2,250,13,0,177,0
10753,1,128,2,0,160,0
9863,0,77,1,0,83,0
2954,0,185,0,0,62,0
3785,0,149,0,0,131,0
11846,1,218,1,0,221,0
7860,0,132,0,0,61,0
3286,0,93,0,0,94,0
12593,1,330,4,0,144,0
7461,0,60,0,0,117,0
2285,0,119,0,0,45,0
11692,1,203,3,0,198,0
8658,0,99,0,0,85,0
4266,0,224,0,0,45,0
1036,0,78,0,0,105,0
11080,1,153,1,0,166,0
3175,0,50,0,0,76,0
6956,0,215,0,0,59,0
2666,0,121,0,0,56,0
13976,1,231,0,0,170,0
3002,0,92,0,0,74,0
10185,1,129,6,0,180,0
1913,0,217,0,0,64,0
512,0,129,0,0,90,0
12372,1,274,2,0,147,0
10507,1,80,3,0,146,0
10419,1,103,1,0,138,0
15240,1,90,1,0,143,0
2081,0,75,2,0,56,0
13127,1,269,4,0,108,0
3272,0,118,0,0,100,0
9984,1,185,1,0,169,0
9423,0,138,2,0,96,0
1450,0,228,0,0,38,0
15043,1,274,4,0,163,0
980,0,69,0,0,76,0
10907,1,228,0,0,194,0
2407,0,211,0,0,76,0
7650,0,132,0,0,90,0
2701,0,80,1,0,56,0
3202,0,127,2,0,80,0
2229,0,130,1,0,85,0
3332,0,111,0,0,118,0
570,0,128,0,0,69,0
2484,0,112,1,0,86,0
14591,1,61,0,0,150,0
12257,1,120,0,0,160,0
20813,2,325,3,0,294,0
9866,0,108,0,0,70,0
22274,3,528,9,0,256,0
14526,1,112,0,0,145,0
13371,1,261,1,0,216,0
16911,1,241,0,0,175,0
23840,2,120,1,0,323,0
1915,0,307,1,0,85,0
815,0,84,0,0,74,0
2211,0,51,0,0,86,0
8338,0,326,3,0,82,0
3017,0,90,1,0,72,0
6958,0,128,1,0,79,0
4397,0,135,0,0,90,0
1899,0,69,0,0,74,0
3863,0,115,1,0,106,0
11200,1,63,0,0,176,0
11821,1,234,7,0,165,0
3202,0,147,1,0,52,0
1993,0,85,1,0,69,0
12971,1,489,4,0,171,0
11269,1,79,2,0,96,0
10952,2,140,2,0,106,0
17832,1,182,0,0,145,0
14849,1,86,2,0,108,0
14511,1,285,2,0,159,0
2652,0,155,0,0,67,0
8310,0,57,2,0,108,0
4465,0,96,2,0,48,0
4355,0,170,2,0,56,0
1844,0,65,1,0,115,0
2182,0,147,0,0,70,0
793,0,59,0,0,33,0
5008,0,95,0,0,73,0
23998,2,404,14,0,255,0
2050,0,95,1,0,55,0
4155,0,66,1,0,54,0
3200,0,79,0,0,87,0
1881,0,66,0,0,52,0
2632,0,62,0,0,78,0
6135,0,166,1,0,75,0
19617,1,196,1,0,121,0
1334,0,139,0,0,91,0
9719,0,172,1,0,40,0
10919,1,112,0,0,133,0
11050,1,265,3,0,151,0
892,0,33,0,0,111,0
7174,0,64,0,0,76,0
27231,2,219,5,0,223,0
13119,2,322,2,0,224,0
7000,0,69,0,0,113,0
5288,0,163,1,0,102,0
21575,2,112,0,0,260,0
1536,0,77,0,0,61,0
1424,0,66,0,0,112,0
11833,1,213,5,0,156,0
2431,0,86,0,0,65,0
10038,1,117,0,0,147,0
7912,0,42,0,0,122,0
11649,1,188,0,0,119,0
6650,0,77,0,0,77,0
12113,1,163,1,0,122,0
12808,1,221,0,0,154,0
2443,0,41,0,0,102,0
1035,0,159,1,0,42,0
1210,0,284,0,0,99,0
5089,0,93,1,0,68,0
1668,0,69,1,0,84,0
17867,1,159,8,0,215,0
1570,0,109,0,0,93,0
9788,0,178,2,0,113,0
7322,0,42,0,0,132,0
782,0,48,0,0,59,0
16777,1,145,11,0,151,0
13225,1,50,0,0,180,0
5121,0,65,1,0,84,0
4021,0,106,0,0,48,0
1341,0,71,0,0,118,0
1442,0,41,0,0,79,0
8218,0,130,2,0,150,0
11510,1,75,2,0,163,0
3338,0,202,2,0,58,0
20635,2,249,9,0,280,0
10456,1,66,1,0,176,0
5952,0,317,2,0,95,0
5787,0,258,0,0,91,0
2296,0,98,1,0,126,0
1595,0,86,1,0,72,0
7039,0,66,1,0,54,0
8206,0,67,2,0,72,0
20757,2,153,1,0,318,0
9467,0,127,0,0,101,0
2034,0,89,0,0,44,0
901,0,80,1,0,96,0
3793,0,119,1,0,81,0
2189,0,121,7,0,94,0
6626,0,92,0,0,75,0
4181,0,238,0,0,63,0
7684,0,64,0,0,109,0
8855,0,311,2,0,47,0
7884,0,92,2,0,104,0
1548,0,63,0,0,49,0
9463,0,78,0,0,110,0
3081,0,130,1,0,67,0
3100,0,224,1,0,67,0
13167,1,101,2,0,180,0
3071,0,93,1,0,94,0
6740,0,104,0,0,66,0
28248,2,172,5,0,237,0
1892,0,109,1,0,102,0
14951,1,170,4,0,158,0
957,0,63,0,0,101,0
13947,1,177,4,0,181,0
1899,0,185,2,0,60,0
13705,1,282,2,0,190,0
8021,0,62,2,0,77,0
8890,0,77,1,0,55,0
12286,1,177,1,0,195,0
4773,0,121,0,0,117,0
854,0,43,0,0,66,0
5653,0,88,0,0,50,0
1964,0,259,2,0,104,0
13326,1,94,3,0,140,0
5872,0,197,3,0,73,0
12458,1,208,3,0,175,0
18490,1,93,0,0,179,0
2506,0,158,2,0,95,0
11584,1,104,1,0,326,0
3646,0,165,0,0,101,0
1489,0,89,0,0,55,0
8283,0,177,2,0,80,0
7617,0,81,0,0,82,0
28122,2,263,8,0,298,0
1965,0,231,1,0,91,0
2020,0,162,1,0,58,0
6022,0,104,0,0,80,0
