319738,0,206,0,0,258,0,1
23446,0,224,0,0,241,0,1
403014,0,216,0,0,200,0,0
58892,0,161,0,0,322,0,0
223081,0,172,0,0,289,0,1
232472,0,181,0,0,300,0,0
95685,0,221,2,0,105,0,3
225288,0,233,1,0,145,0,4
156702,0,155,1,0,250,0,1
215862,0,204,0,0,236,0,0
92538,0,130,0,0,166,0,0
107938,0,145,1,0,195,0,2
382788,0,217,1,0,160,0,3
122131,0,189,0,0,179,0,2
417919,0,190,1,0,194,0,1
196934,0,251,2,0,200,0,3
689599,0,201,1,0,143,0,5
159114,0,269,1,0,274,0,1
97485,0,195,1,0,186,0,2
251539,0,122,0,0,156,0,0
153188,0,218,0,0,271,0,0
578672,0,213,4,0,207,0,4
236975,0,242,0,0,317,0,0
631017,0,295,9,0,246,0,13
328906,0,289,4,0,270,0,8
486473,0,193,0,0,217,0,0
24865,0,254,0,0,175,0,0
338367,0,218,1,0,168,0,3
180795,0,151,3,0,216,0,7
324106,0,208,1,0,203,0,2
79331,0,205,0,0,194,0,0
684341,0,206,1,0,182,0,4
269067,0,293,2,0,285,0,4
203126,0,190,0,0,216,0,1
270736,0,302,3,0,235,0,5
14955,0,258,1,0,277,0,1
159461,0,226,0,0,173,0,1
185546,0,244,0,0,225,0,0
259308,0,145,2,0,248,0,6
242187,0,115,1,0,281,0,3
322101,0,218,2,0,200,0,2
295063,0,281,0,0,255,0,0
720114,0,187,3,0,156,0,6
177679,0,207,3,0,304,0,6
335759,0,256,1,0,259,0,1
124531,0,211,0,0,204,0,1
283937,0,176,3,0,201,0,6
323971,0,164,1,0,191,0,5
99865,0,271,0,0,187,0,0
164902,0,179,2,0,203,0,2
340701,0,239,2,0,160,0,4
332128,0,212,5,0,190,0,9
127045,0,172,0,0,173,0,0
454505,0,216,0,0,173,0,0
4206,0,177,0,0,248,0,1
604915,0,175,4,0,235,0,7
97375,0,252,1,0,120,0,3
23783,0,183,0,0,188,0,0
96765,0,239,1,0,163,0,3
424478,0,165,1,0,340,0,4
149821,0,242,0,0,227,0,0
11906,0,150,0,0,264,0,1
228880,0,189,4,0,268,0,8
153175,0,139,0,0,287,0,0
75647,0,154,0,0,183,0,1
17002,0,178,0,0,278,0,0
169795,0,206,1,0,360,0,4
333305,0,275,0,0,265,0,0
342584,0,262,0,0,179,0,0
138776,0,231,0,0,322,0,0
46075,0,200,0,0,178,0,1
125654,0,219,1,0,284,0,1
240587,0,195,3,0,226,0,10
15925,0,181,0,0,260,0,0
629361,0,222,4,0,227,0,10
480765,0,175,3,0,275,0,5
74292,0,233,0,0,203,0,0
528960,0,268,2,0,272,0,4
349716,0,188,4,0,342,0,6
109222,0,210,0,0,224,0,0
30818,0,218,0,0,278,0,0
547327,0,234,4,0,199,0,7
118293,0,250,0,0,156,0,0
19019,0,289,0,0,361,0,0
23610,0,182,1,0,267,0,2
541390,0,349,1,0,155,0,2
1238060,0,211,5,0,289,0,6
87570,0,278,0,0,199,0,2
33705,0,155,0,0,219,0,0
106594,0,344,1,0,315,0,2
147105,0,175,0,0,202,0,0
172577,0,275,0,0,288,0,0
9946,0,209,0,0,262,0,0
234452,0,211,0,0,233,0,2
134278,0,209,1,0,234,0,1
835902,0,208,5,0,214,0,8
523206,0,137,7,0,210,0,10
202884,0,212,1,0,231,0,2
226504,0,190,1,0,143,0,1
24337,0,313,1,0,169,0,1
293361,0,162,2,0,201,0,4
228153,0,194,2,0,261,0,3
77673,0,222,0,0,239,0,0
193311,0,287,3,0,190,0,4
324184,0,171,0,0,291,0,0
755748,0,191,0,0,140,0,2
101665,0,208,0,0,246,0,1
662900,0,216,3,0,242,0,5
88048,0,157,0,0,165,0,0
50070,0,248,0,0,230,0,0
457577,0,177,6,0,256,0,10
310020,0,152,1,0,390,0,1
650757,0,206,6,0,162,0,15
381694,0,250,6,0,237,0,7
285646,0,213,0,0,123,0,0
371808,0,204,0,0,287,0,1
27988,0,253,0,0,247,0,2
65348,0,180,0,0,235,0,0
235971,0,208,0,0,254,0,2
527539,0,184,0,0,262,0,1
29885,0,202,0,0,190,0,0
499263,0,181,3,0,230,0,7
152410,0,222,0,0,232,0,0
20647,0,252,1,0,344,0,1
320692,0,182,2,0,157,0,3
313783,0,292,2,0,160,0,3
10575,0,125,0,0,211,0,0
59097,0,178,0,0,261,0,1
213078,0,140,2,0,354,0,3
509725,0,200,5,0,258,0,9
163158,0,203,1,0,114,0,1
287760,0,249,6,0,296,0,13
266223,0,178,0,0,186,0,0
154702,0,237,0,0,175,0,2
62332,0,316,1,0,269,0,1
128026,0,238,1,0,179,0,1
629678,0,191,8,0,372,0,15
514924,0,286,8,0,211,0,14
74823,0,346,0,0,183,0,1
155260,0,258,2,0,134,0,5
105870,0,256,1,0,121,0,2
756621,0,179,3,0,198,0,12
529584,0,237,1,0,266,0,1
37987,0,170,0,0,269,0,0
254318,0,229,5,0,381,0,5
334849,0,263,0,0,176,0,0
50324,0,194,1,0,299,0,1
29166,0,214,0,0,211,0,0
479893,0,172,0,0,282,0,0
85584,0,233,0,0,211,0,0
41403,0,211,0,0,206,0,0
204700,0,163,0,0,194,0,1
474835,0,248,3,0,177,0,3
266914,0,238,0,0,215,0,0
63535,0,158,0,0,185,0,0
138157,0,189,1,0,190,0,2
357717,0,236,0,0,225,0,0
179730,0,247,0,0,243,0,0
524120,0,343,3,0,204,0,4
242713,0,348,0,0,275,0,0
152059,0,285,0,0,213,0,1
594233,0,177,0,0,214,0,0
38438,0,238,0,0,214,0,0
245472,0,300,0,0,155,0,0
201224,0,248,2,0,307,0,4
360582,0,241,0,0,199,0,1
158332,0,218,2,0,275,0,2
105828,0,156,1,0,190,0,3
304241,0,256,3,0,151,0,6
