79890,0,3907,4,0,6165,0,5
21859,0,5060,4,0,4117,0,9
9558,0,5510,0,0,5697,0,1
7613,0,4933,2,0,7983,0,5
6387,0,4723,5,0,4186,0,6
27442,0,4360,5,0,6411,0,5
49034,0,5452,1,0,5608,0,1
50852,0,5490,12,0,5637,0,18
11331,0,4627,3,0,5586,0,7
129959,0,4624,5,0,4689,0,11
26216,0,5815,8,0,4396,0,12
91137,0,4702,20,0,6166,0,29
31957,0,4733,0,0,5848,0,0
15694,0,5315,3,0,5313,0,4
251189,0,5366,31,0,5021,0,55
49696,0,4712,9,0,4950,0,17
97361,0,4352,7,0,4187,0,13
25660,0,5459,3,0,5278,0,6
164306,0,5658,6,0,4053,0,11
151439,0,4642,19,0,4408,0,39
87685,0,5883,8,0,4884,0,18
17150,0,4682,3,0,5303,0,5
32722,0,5303,5,0,5706,0,10
124223,0,5699,0,0,5574,0,0
21292,0,6046,6,0,5344,0,9
76842,0,5162,6,0,4847,0,10
44120,0,5782,0,0,5415,0,2
124081,0,4957,17,0,5757,0,38
17530,0,4739,4,0,4995,0,9
6717,0,5583,2,0,3908,0,5
14218,0,5062,4,0,4749,0,8
148202,0,5792,15,0,4458,0,40
14244,0,4595,2,0,5046,0,5
7368,0,5453,6,0,4482,0,9
10169,0,4589,3,0,4470,0,6
7400,0,4226,4,0,5283,0,4
21841,0,4779,4,0,4804,0,13
35452,0,5552,0,0,4502,0,3
48217,0,4152,3,0,5138,0,9
7701,0,5231,2,0,5888,0,5
110967,0,6114,2,0,4829,0,2
323442,0,5988,0,0,5901,0,1
30877,0,5647,3,0,5878,0,6
56975,0,4726,1,0,5742,0,2
12461,0,5411,2,0,5803,0,2
124527,0,4796,17,0,5785,0,33
6924,0,4983,0,0,4244,0,1
230848,0,4532,6,0,5780,0,11
14151,0,5830,2,0,6038,0,5
24255,0,4717,2,0,5363,0,2
43142,0,5715,4,0,5144,0,4
5986,0,4764,1,0,4331,0,4
12334,0,5206,3,0,4740,0,4
41927,0,4782,3,0,5717,0,8
4657,0,5787,2,0,5768,0,3
