663548,0,0,0,0,0,0
769178,0,0,0,0,0,0
747574,0,0,0,0,0,0
165241,0,0,0,0,0,0
540282,0,0,0,0,0,0
405064,0,0,0,0,0,0
1973973,0,0,0,0,0,0
813005,0,0,0,0,0,0
1491809,0,0,0,0,0,0
1017666,0,0,0,0,0,0
779634,0,0,0,0,0,0
851440,0,0,0,0,0,0
952681,0,0,0,0,0,0
729216,0,0,0,0,0,0
180057,0,0,0,0,0,0
352475,0,0,0,0,0,0
651613,0,0,0,0,0,0
2029874,0,0,0,0,0,0
1900634,0,0,0,0,0,0
699547,0,0,0,0,0,0
987841,0,0,0,0,0,0
326477,0,0,0,0,0,0
397735,0,0,0,0,0,0
1560827,0,0,0,0,0,0
929752,0,0,0,0,0,0
652905,0,0,0,0,0,0
478397,0,0,0,0,0,0
2225581,0,0,0,0,0,0
664711,0,0,0,0,0,0
325479,0,0,0,0,0,0
218219,0,0,0,0,0,0
169419,0,0,0,0,0,0
380768,0,0,0,0,0,0
757700,0,0,0,0,0,0
756367,0,0,0,0,0,0
543480,0,0,0,0,0,0
374253,0,0,0,0,0,0
909136,0,0,0,0,0,0
1360169,0,0,0,0,0,0
1068848,0,0,0,0,0,0
776593,0,0,0,0,0,0
610620,0,0,0,0,0,0
2160269,0,0,0,0,0,0
822451,0,0,0,0,0,0
278158,0,0,0,0,0,0
361219,0,0,0,0,0,0
852097,0,0,0,0,0,0
359789,0,0,0,0,0,0
190625,0,0,0,0,0,0
442518,0,0,0,0,0,0
301130,0,0,0,0,0,0
326797,0,0,0,0,0,0
2458681,0,0,0,0,0,0
291161,0,0,0,0,0,0
536598,0,0,0,0,0,0
181388,0,0,0,0,0,0
816317,0,0,0,0,0,0
454221,0,0,0,0,0,0
509273,0,0,0,0,0,0
1121962,0,0,0,0,0,0
206711,0,0,0,0,0,0
349979,0,0,0,0,0,0
135293,0,0,0,0,0,0
511138,0,0,0,0,0,0
1152373,0,0,0,0,0,0
935813,0,0,0,0,0,0
183329,0,0,0,0,0,0
1041909,0,0,0,0,0,0
948267,0,0,0,0,0,0
304223,0,0,0,0,0,0
990042,0,0,0,0,0,0
791721,0,0,0,0,0,0
369647,0,0,0,0,0,0
238332,0,0,0,0,0,0
306187,0,0,0,0,0,0
149651,0,0,0,0,0,0
663369,0,0,0,0,0,0
299300,0,0,0,0,0,0
548433,0,0,0,0,0,0
2815017,0,0,0,0,0,0
1569843,0,0,0,0,0,0
541861,0,0,0,0,0,0
1057117,0,0,0,0,0,0
2933148,0,0,0,0,0,0
1661712,0,0,0,0,0,0
400102,0,0,0,0,0,0
1490549,0,0,0,0,0,0
248836,0,0,0,0,0,0
813380,0,0,0,0,0,0
2107688,0,0,0,0,0,0
981856,0,0,0,0,0,0
98333,0,0,0,0,0,0
185806,0,0,0,0,0,0
123996,0,0,0,0,0,0
1219061,0,0,0,0,0,0
707983,0,0,0,0,0,0
129746,0,0,0,0,0,0
1223189,0,0,0,0,0,0
1443608,0,0,0,0,0,0
206789,0,0,0,0,0,0
461284,0,0,0,0,0,0
649789,0,0,0,0,0,0
742806,0,0,0,0,0,0
1693405,0,0,0,0,0,0
874987,0,0,0,0,0,0
43839,0,0,0,0,0,0
