1865,72476075,100,65510379,100
1585,65522940,100,65495002,100
3714,79250501,100,68413711,100
1825,73118034,100,74047495,100
12405,54608565,100,75921296,100
2775,69159662,100,70346751,100
9052,63189401,100,76205023,100
4582,62732974,100,77333006,100
2207,76305953,100,81405370,100
2812,79484429,100,57329012,100
2333,56937100,100,63557602,100
3927,65129707,100,60182451,100
2869,76710415,100,80727481,100
6809,67934892,100,75798219,100
9544,68707043,100,69168335,100
2127,70139168,100,59409368,100
3420,77512809,100,74637423,100
1963,56509641,100,64377327,100
3242,55816920,100,65647451,100
3593,66517457,100,71605610,100
4001,70794138,100,67344473,100
3073,72456671,100,73877037,100
13194,67626211,100,76370866,100
2531,62829270,100,78993269,100
2944,74426797,100,55222374,100
3588,67930633,100,65147103,100
2879,62054739,100,78001803,100
2218,63275713,100,68042386,100
5382,65619801,100,77990302,100
1886,76997072,100,64458633,100
2983,67195788,100,63036274,100
2067,62738659,100,60696551,100
2348,57037570,100,67148862,100
7145,62921281,100,69703379,100
11848,49687866,100,66911381,100
5393,60977172,100,77973029,100
5146,70970740,100,68324585,100
14277,65146941,100,75502410,100
2124,73645963,100,75480138,100
2523,62915464,100,59711947,100
1219,70314319,100,62167030,100
3198,70464130,100,62016557,100
3661,76238109,100,64312841,100
3000,65523418,100,78348551,100
3210,54073973,100,57976306,100
2160,66141659,100,65109111,100
1143,51999297,100,62741011,100
13411,65986773,100,78937884,100
4014,74281358,100,50600688,100
1841,66151348,100,71267147,100
1948,71277557,100,64150484,100
1167,65066560,100,62825843,100
1726,65504551,100,65158615,100
944,60035391,100,67566702,100
3408,64458081,100,63912823,100
3481,70581483,100,61284084,100
2769,75495141,100,67146040,100
4721,53141741,100,65124923,100
2656,64877863,100,68319548,100
20678,67152249,100,77201970,100
6496,77143629,100,84811313,100
1131,63666034,100,61369896,100
4462,58662734,100,61585991,100
1475,65669865,100,78284315,100
3213,66922266,100,68614304,100
19240,73358293,100,77044115,100
4229,70600785,100,65140460,100
3549,68098578,100,62602254,100
7505,66685075,100,78707825,100
1491,65260203,100,73021084,100
3338,69763715,100,65267531,100
5720,73512554,100,59806431,100
2964,59470124,100,67699206,100
9602,65768796,100,72840165,100
