67016,12772247,10,27467613,10
769394,16459629,10,18060023,10
970331,30773417,10,27491256,10
1032185,25638755,10,17867731,10
228271,29673929,10,24580790,10
164966,25478597,10,14395268,10
328643,20177197,10,21111078,10
852785,17223249,10,21595743,10
132470,6080725,10,15677033,10
1169546,17685158,10,36889278,10
583652,27060220,10,30636261,10
850423,27354027,10,35132047,10
1237276,25319596,10,36094295,10
544933,30893788,10,36883905,10
104075,24339175,10,23783510,10
1171311,26692650,10,22872517,10
400736,13376624,10,18656583,10
314452,21628532,10,21002560,10
24675,11656481,10,27716388,10
319777,22959669,10,28592382,10
430129,9999625,10,37977684,10
1216718,30703979,10,33442799,10
357218,24729904,10,13751302,10
335039,30062402,10,15210709,10
571147,26338118,10,16892873,10
621301,17083660,10,22615595,10
313889,20650261,10,19630259,10
709248,26095419,10,15756305,10
125299,16925831,10,19689750,10
261222,20422769,10,20257719,10
174981,15154350,10,18066774,10
728862,23369765,10,18302598,10
553294,23720935,10,19737382,10
319922,26455613,10,23631478,10
228900,32954834,10,26871816,10
232265,19727859,10,33090586,10
274580,11622330,10,42738780,10
295321,24142572,10,30335232,10
1867009,42165328,10,19023863,10
1270388,22041090,10,22725222,10
246275,33425512,10,26081772,10
815487,36726086,10,24756784,10
367325,23885008,10,16667237,10
195989,17602904,10,20149037,10
734321,15896949,10,35125054,10
489669,31339043,10,31142040,10
669645,37454551,10,11622753,10
152752,20401116,10,15845423,10
291700,10728390,10,16242051,10
60220,28612344,10,13012563,10
245198,20106216,10,12601751,10
1018936,20425796,10,16568436,10
166138,13033248,10,45359159,10
583485,17704419,10,24231239,10
443814,18625012,10,39746577,10
663988,31510607,10,19515564,10
318389,37562126,10,33477984,10
322726,24033648,10,35378987,10
279960,12626928,10,21666359,10
182125,15404838,10,16037409,10
404929,24220095,10,22197539,10
1050964,29984939,10,31832669,10
335566,19242294,10,25695952,10
747220,28590767,10,11314324,10
442595,13131624,10,21911464,10
34267,19636710,10,24165092,10
285162,29380806,10,36563311,10
851966,14369479,10,15774680,10
180891,29912525,10,28872894,10
97179,12214282,10,18204951,10
457734,31919587,10,33227836,10
248055,23202347,10,25489205,10
853223,34045709,10,21060885,10
147127,18026975,10,16995182,10
545977,22504388,10,18288854,10
1093599,13153229,10,20783104,10
173298,13288304,10,20742382,10
101355,16842305,10,41258189,10
305192,28037302,10,11799489,10
298515,20409112,10,12488894,10
